customer_id,age,gender,plan_type,signup_date,last_payment_date,num_payments,num_logins,num_streams,num_devices,payment_method,city,areacode,num_support_calls,monthly_price,avg_time_on_netflix,payment_failure,preferred_language,watch_history,churn
1850,22,female,basic,2021-09-27 15:18:54.226845372,2021-09-27 15:18:54.226845372,2,1,63,5,paypal,Houston,101,9,16.01909393010386,51.672000661238556,True,English,comedy,0
1851,20,male,basic,2021-09-27 18:48:53.866773356,2021-09-27 18:48:53.866773356,5,5,685,2,debit_card,Los Angeles,105,5,19.40860105170023,14.318893659394282,False,English,comedy,1
1852,39,female,standard,2021-09-27 22:18:53.506701340,2021-09-27 22:18:53.506701340,6,5,373,3,paypal,Los Angeles,102,0,16.17258446733707,69.20250729183084,False,French,drama,1
1853,26,female,standard,2021-09-28 01:48:53.146629328,2021-09-28 01:48:53.146629328,3,10,328,1,credit_card,Los Angeles,109,0,10.430237934788362,78.49709717046838,False,English,action,0
1854,22,male,standard,2021-09-28 05:18:52.786557312,2021-09-28 05:18:52.786557312,4,16,165,4,paypal,Houston,107,8,17.690699255861972,92.37309255239623,True,Spanish,action,1
1855,55,female,basic,2021-09-28 08:48:52.426485300,2021-09-28 08:48:52.426485300,2,8,269,3,credit_card,Los Angeles,104,2,10.196188601435693,59.81508283523828,False,French,action,0
1856,49,male,basic,2021-09-28 12:18:52.066413284,2021-09-28 12:18:52.066413284,11,1,97,1,credit_card,New York,104,2,11.29728313245741,110.72880173565356,True,Spanish,drama,0
1857,31,female,standard,2021-09-28 15:48:51.706341268,2021-09-28 15:48:51.706341268,4,27,46,3,debit_card,Houston,108,2,11.384574777516267,84.89800887353245,False,Spanish,drama,1
1858,44,female,basic,2021-09-28 19:18:51.346269256,2021-09-28 19:18:51.346269256,7,8,964,3,credit_card,New York,102,5,5.870366055554816,119.73443963098758,True,English,documentary,1
1859,26,male,basic,2021-09-28 22:48:50.986197240,2021-09-28 22:48:50.986197240,10,17,601,4,credit_card,Houston,100,4,18.18075152783308,102.13112581835493,True,Spanish,drama,1
1860,36,male,basic,2021-09-29 02:18:50.626125228,2021-09-29 02:18:50.626125228,1,14,472,3,debit_card,Los Angeles,105,3,9.185974723218735,78.86722169237312,True,English,comedy,1
1861,44,male,standard,2021-09-29 05:48:50.266053212,2021-09-29 05:48:50.266053212,9,20,96,2,credit_card,Houston,109,8,9.938843038443686,54.8774679162087,True,English,drama,1
1862,26,male,premium,2021-09-29 09:18:49.905981196,2021-09-29 09:18:49.905981196,3,30,198,3,credit_card,Houston,102,9,10.249975459516696,119.10359153612487,True,Spanish,documentary,0
1863,59,female,premium,2021-09-29 12:48:49.545909184,2021-09-29 12:48:49.545909184,6,21,159,5,debit_card,Los Angeles,105,2,16.939278214713497,34.9766626548444,True,Spanish,drama,0
1864,50,male,basic,2021-09-29 16:18:49.185837168,2021-09-29 16:18:49.185837168,10,5,392,4,paypal,Houston,109,7,15.611976712734831,65.86539570326819,False,English,drama,0
1865,58,male,basic,2021-09-29 19:48:48.825765156,2021-09-29 19:48:48.825765156,11,22,726,2,credit_card,New York,105,5,18.60591804963254,57.89631349637153,True,French,documentary,0
1866,55,female,standard,2021-09-29 23:18:48.465693140,2021-09-29 23:18:48.465693140,7,21,479,2,debit_card,New York,108,9,11.066885515552176,111.81434993409475,True,English,documentary,1
1867,41,male,basic,2021-09-30 02:48:48.105621124,2021-09-30 02:48:48.105621124,6,16,856,5,debit_card,Houston,108,6,14.383785402711036,61.07672529758554,True,Spanish,drama,1
1868,26,male,basic,2021-09-30 06:18:47.745549112,2021-09-30 06:18:47.745549112,10,9,148,5,paypal,Houston,109,1,15.744109377103042,91.9504368178258,True,English,action,1
1869,32,male,premium,2021-09-30 09:48:47.385477096,2021-09-30 09:48:47.385477096,5,20,372,2,paypal,Houston,107,2,8.995239882719147,79.13226254244057,True,French,drama,1
1870,37,female,standard,2021-09-30 13:18:47.025405084,2021-09-30 13:18:47.025405084,10,12,91,1,debit_card,Miami,101,10,15.233542406007738,76.40454012779212,False,French,documentary,1
1871,35,female,basic,2021-09-30 16:48:46.665333068,2021-09-30 16:48:46.665333068,11,30,50,5,paypal,Los Angeles,106,2,17.22104627897957,13.591902410933141,False,English,documentary,1
1872,22,male,standard,2021-09-30 20:18:46.305261052,2021-09-30 20:18:46.305261052,8,2,232,2,credit_card,New York,104,8,14.023668353836717,94.2677310602973,False,Spanish,drama,1
1873,30,female,basic,2021-09-30 23:48:45.945189040,2021-09-30 23:48:45.945189040,9,4,504,3,debit_card,Houston,100,8,17.66558960215441,74.89127817219182,True,Spanish,action,0
1874,31,female,premium,2021-10-01 03:18:45.585117024,2021-10-01 03:18:45.585117024,3,3,591,1,paypal,New York,109,3,10.078056516304201,88.03029883676174,False,French,comedy,1
1875,42,male,premium,2021-10-01 06:48:45.225045012,2021-10-01 06:48:45.225045012,11,29,24,5,credit_card,Miami,108,0,14.377846215572925,37.67592267988498,True,French,action,0
1876,44,female,premium,2021-10-01 10:18:44.864972996,2021-10-01 10:18:44.864972996,10,16,414,3,paypal,New York,107,4,6.975915922271916,41.630821391752946,True,Spanish,action,0
1877,31,female,basic,2021-10-01 13:48:44.504900980,2021-10-01 13:48:44.504900980,7,14,906,2,credit_card,New York,102,7,8.800816533608803,106.41709575193538,False,French,action,1
1878,50,female,standard,2021-10-01 17:18:44.144828968,2021-10-01 17:18:44.144828968,4,24,79,5,paypal,Los Angeles,104,1,18.285665091708694,69.66086980184264,True,French,action,1
1879,50,male,basic,2021-10-01 20:48:43.784756952,2021-10-01 20:48:43.784756952,6,13,464,1,credit_card,Houston,104,4,9.194062607776875,119.0242636335268,False,English,action,0
1880,22,male,premium,2021-10-02 00:18:43.424684936,2021-10-02 00:18:43.424684936,7,18,199,4,credit_card,Los Angeles,106,9,18.00785209060067,19.141739256548735,True,Spanish,drama,1
1881,53,male,basic,2021-10-02 03:48:43.064612924,2021-10-02 03:48:43.064612924,1,25,995,4,debit_card,Miami,100,5,10.533604827258241,78.29740947228485,True,Spanish,comedy,0
1882,51,female,standard,2021-10-02 07:18:42.704540908,2021-10-02 07:18:42.704540908,6,20,373,3,debit_card,Houston,109,10,17.28049386666521,113.44979019020032,True,English,action,1
1883,37,female,standard,2021-10-02 10:48:42.344468896,2021-10-02 10:48:42.344468896,12,22,806,4,paypal,New York,106,9,12.471879193517449,31.209659967685003,False,French,comedy,0
1884,34,male,premium,2021-10-02 14:18:41.984396880,2021-10-02 14:18:41.984396880,5,11,756,5,debit_card,New York,105,5,19.304992063846484,69.29753919944747,False,English,documentary,0
1885,33,male,standard,2021-10-02 17:48:41.624324864,2021-10-02 17:48:41.624324864,10,27,490,4,credit_card,Miami,108,5,6.685644223531993,20.544762493904315,True,French,drama,0
1886,49,female,basic,2021-10-02 21:18:41.264252852,2021-10-02 21:18:41.264252852,2,16,301,1,credit_card,Los Angeles,106,9,12.989664210643141,99.10806542583255,True,Spanish,action,0
1887,49,male,premium,2021-10-03 00:48:40.904180836,2021-10-03 00:48:40.904180836,10,14,295,4,paypal,New York,109,3,5.449436783519497,30.39272678839877,True,English,action,1
1888,23,male,basic,2021-10-03 04:18:40.544108824,2021-10-03 04:18:40.544108824,10,24,265,2,paypal,Houston,102,7,17.613002029232476,34.109429220304996,True,Spanish,comedy,0
1889,55,male,basic,2021-10-03 07:48:40.184036808,2021-10-03 07:48:40.184036808,11,24,880,4,debit_card,New York,102,7,8.587287076517834,65.52828792684679,False,French,drama,0
1890,36,female,standard,2021-10-03 11:18:39.823964792,2021-10-03 11:18:39.823964792,8,5,54,2,paypal,Los Angeles,100,9,17.167677346482712,77.68566317340861,True,Spanish,drama,0
1891,31,female,basic,2021-10-03 14:48:39.463892780,2021-10-03 14:48:39.463892780,8,8,443,5,paypal,New York,109,10,15.847230756848887,108.44137821977448,True,English,documentary,1
1892,53,female,basic,2021-10-03 18:18:39.103820764,2021-10-03 18:18:39.103820764,7,13,143,3,debit_card,Houston,101,1,10.749027830864609,39.61891533552755,False,Spanish,drama,0
1893,35,female,premium,2021-10-03 21:48:38.743748752,2021-10-03 21:48:38.743748752,3,12,185,1,paypal,New York,109,1,18.475125937424455,12.298536324229783,False,Spanish,drama,0
1894,26,male,premium,2021-10-04 01:18:38.383676736,2021-10-04 01:18:38.383676736,7,14,982,3,debit_card,Miami,100,8,5.779532625964939,44.32046552712238,True,English,action,0
1895,47,male,basic,2021-10-04 04:48:38.023604720,2021-10-04 04:48:38.023604720,6,10,29,4,credit_card,Miami,108,2,5.55922074518076,114.75707839469389,False,Spanish,comedy,0
1896,32,female,basic,2021-10-04 08:18:37.663532708,2021-10-04 08:18:37.663532708,7,23,779,4,paypal,Miami,104,4,7.983283980446883,82.18126778943873,False,Spanish,comedy,1
1897,38,male,basic,2021-10-04 11:48:37.303460692,2021-10-04 11:48:37.303460692,10,13,454,1,paypal,New York,109,5,9.424821941182634,60.10003015060265,False,French,comedy,1
1898,36,female,premium,2021-10-04 15:18:36.943388680,2021-10-04 15:18:36.943388680,7,3,282,4,credit_card,Houston,109,8,10.914554971354772,36.91958979247556,True,English,drama,0
1899,50,male,basic,2021-10-04 18:48:36.583316664,2021-10-04 18:48:36.583316664,11,10,619,2,debit_card,Houston,104,9,19.519595244395322,79.20551046549919,False,Spanish,drama,1
1900,36,female,standard,2021-10-04 22:18:36.223244648,2021-10-04 22:18:36.223244648,6,7,904,3,debit_card,New York,103,6,6.4436439616565,59.821832188678016,False,English,documentary,0
1901,23,female,premium,2021-10-05 01:48:35.863172636,2021-10-05 01:48:35.863172636,1,26,849,4,debit_card,Miami,106,8,19.91571481320976,26.47398553206528,False,French,comedy,1
1902,21,male,premium,2021-10-05 05:18:35.503100620,2021-10-05 05:18:35.503100620,2,2,397,5,debit_card,Houston,101,8,14.34073982399701,41.105351400626226,False,French,action,1
1903,27,male,premium,2021-10-05 08:48:35.143028608,2021-10-05 08:48:35.143028608,11,27,741,2,debit_card,New York,104,9,11.225977916344263,58.993425315749676,True,Spanish,action,1
1904,24,female,standard,2021-10-05 12:18:34.782956592,2021-10-05 12:18:34.782956592,4,28,700,5,paypal,Los Angeles,101,10,6.115625108359121,104.64798017930708,False,English,documentary,0
1905,19,female,basic,2021-10-05 15:48:34.422884576,2021-10-05 15:48:34.422884576,2,14,942,1,credit_card,New York,106,9,6.4282146690033475,37.83563864496789,False,Spanish,action,1
1906,19,female,basic,2021-10-05 19:18:34.062812564,2021-10-05 19:18:34.062812564,5,10,615,5,paypal,Miami,102,8,18.962739685815876,66.44727503161249,True,English,documentary,1
1907,29,female,standard,2021-10-05 22:48:33.702740548,2021-10-05 22:48:33.702740548,6,21,919,2,paypal,New York,108,10,11.69180953809985,94.62048394058606,False,English,comedy,0
1908,40,male,standard,2021-10-06 02:18:33.342668536,2021-10-06 02:18:33.342668536,8,13,575,4,paypal,Miami,102,2,13.236452790761817,30.529071678846684,False,Spanish,comedy,1
1909,41,female,premium,2021-10-06 05:48:32.982596520,2021-10-06 05:48:32.982596520,6,11,258,5,credit_card,Houston,101,10,12.124740711872263,26.269053898633995,False,French,action,0
1910,46,male,standard,2021-10-06 09:18:32.622524504,2021-10-06 09:18:32.622524504,6,20,180,1,debit_card,Houston,103,2,8.342043479937773,95.46972913727323,True,English,documentary,1
1911,42,female,standard,2021-10-06 12:48:32.262452492,2021-10-06 12:48:32.262452492,9,24,342,4,paypal,New York,103,9,18.697939113086022,72.12400262064156,True,English,documentary,1
1912,40,male,standard,2021-10-06 16:18:31.902380476,2021-10-06 16:18:31.902380476,11,14,514,5,credit_card,Houston,106,5,16.010638768576534,44.349748655551025,False,French,drama,0
1913,54,male,standard,2021-10-06 19:48:31.542308464,2021-10-06 19:48:31.542308464,3,22,174,2,paypal,Los Angeles,109,2,16.270812324554274,23.135555549505078,True,Spanish,comedy,1
1914,57,male,premium,2021-10-06 23:18:31.182236448,2021-10-06 23:18:31.182236448,8,9,904,2,paypal,New York,101,2,7.427989991810855,80.03482368590441,True,French,drama,0
1915,20,male,standard,2021-10-07 02:48:30.822164432,2021-10-07 02:48:30.822164432,11,4,812,3,paypal,Los Angeles,105,8,8.38797504066193,31.94279726084024,True,English,drama,0
1916,39,male,basic,2021-10-07 06:18:30.462092420,2021-10-07 06:18:30.462092420,1,21,101,5,debit_card,Miami,108,4,17.521676891890024,82.6419385999019,True,English,drama,0
1917,26,female,premium,2021-10-07 09:48:30.102020404,2021-10-07 09:48:30.102020404,11,13,50,4,debit_card,Houston,103,1,17.0440957313711,15.628410961614398,True,French,action,1
1918,36,female,basic,2021-10-07 13:18:29.741948392,2021-10-07 13:18:29.741948392,1,27,441,4,debit_card,Miami,100,5,12.219919371184004,107.47532132496708,False,English,action,0
1919,40,female,premium,2021-10-07 16:48:29.381876376,2021-10-07 16:48:29.381876376,2,18,876,2,debit_card,Miami,107,8,11.07474951365992,40.55146395347154,True,French,comedy,0
1920,32,female,basic,2021-10-07 20:18:29.021804360,2021-10-07 20:18:29.021804360,8,28,2,3,debit_card,Miami,107,2,14.409388372779818,67.58541294682703,False,Spanish,drama,0
1921,29,male,basic,2021-10-07 23:48:28.661732348,2021-10-07 23:48:28.661732348,12,22,97,2,credit_card,Miami,105,6,7.33712654686666,82.37233615335101,False,English,documentary,1
1922,54,male,premium,2021-10-08 03:18:28.301660332,2021-10-08 03:18:28.301660332,5,5,484,3,debit_card,Houston,105,9,6.125067657682339,103.6836788330312,False,English,comedy,0
1923,30,female,premium,2021-10-08 06:48:27.941588320,2021-10-08 06:48:27.941588320,3,20,12,2,credit_card,Los Angeles,108,10,11.709581239101016,22.83701189932325,True,English,drama,0
1924,26,female,standard,2021-10-08 10:18:27.581516304,2021-10-08 10:18:27.581516304,12,17,853,2,paypal,Los Angeles,103,0,7.407272623097263,105.28299092635142,True,French,action,0
1925,29,female,basic,2021-10-08 13:48:27.221444288,2021-10-08 13:48:27.221444288,11,21,754,4,debit_card,Los Angeles,105,2,6.726393339770478,73.89405587826722,False,Spanish,comedy,1
1926,22,male,basic,2021-10-08 17:18:26.861372276,2021-10-08 17:18:26.861372276,10,29,293,2,paypal,Miami,106,8,9.231047356530272,114.12430360970781,False,Spanish,action,1
1927,36,male,premium,2021-10-08 20:48:26.501300260,2021-10-08 20:48:26.501300260,7,20,409,5,credit_card,Los Angeles,104,8,13.194076793678642,107.33790845929505,True,Spanish,documentary,1
1928,29,male,basic,2021-10-09 00:18:26.141228248,2021-10-09 00:18:26.141228248,2,3,45,5,paypal,Los Angeles,101,5,6.371043890595756,94.73050485903798,False,Spanish,drama,0
1929,46,female,basic,2021-10-09 03:48:25.781156232,2021-10-09 03:48:25.781156232,10,9,451,2,credit_card,Los Angeles,109,9,12.064101847697877,18.41641479224137,True,English,action,1
1930,54,female,premium,2021-10-09 07:18:25.421084216,2021-10-09 07:18:25.421084216,2,23,129,1,debit_card,Los Angeles,108,9,12.086744044045002,100.86382109918806,True,English,comedy,0
1931,50,male,standard,2021-10-09 10:48:25.061012204,2021-10-09 10:48:25.061012204,1,5,599,5,paypal,Miami,107,8,8.403910456130028,82.45273213733616,False,English,comedy,1
1932,23,female,standard,2021-10-09 14:18:24.700940188,2021-10-09 14:18:24.700940188,1,29,750,3,credit_card,Miami,102,3,12.961139207317729,31.476599537113557,False,Spanish,comedy,1
1933,32,female,premium,2021-10-09 17:48:24.340868176,2021-10-09 17:48:24.340868176,7,5,629,3,debit_card,Los Angeles,104,5,6.205738493712371,12.19835671616102,False,English,action,1
1934,51,male,basic,2021-10-09 21:18:23.980796160,2021-10-09 21:18:23.980796160,10,29,931,1,debit_card,Houston,102,6,11.742848816085065,46.05177261087105,True,French,comedy,0
1935,38,male,basic,2021-10-10 00:48:23.620724144,2021-10-10 00:48:23.620724144,10,10,563,3,credit_card,Los Angeles,100,4,15.255645218791885,77.59784753270388,False,French,action,1
1936,46,female,standard,2021-10-10 04:18:23.260652132,2021-10-10 04:18:23.260652132,11,25,204,3,debit_card,Los Angeles,106,3,16.379032620159997,58.42131220795977,False,Spanish,documentary,1
1937,55,female,standard,2021-10-10 07:48:22.900580116,2021-10-10 07:48:22.900580116,10,25,947,1,paypal,New York,104,6,5.433032719393442,100.23139119263826,False,Spanish,action,1
1938,20,female,standard,2021-10-10 11:18:22.540508104,2021-10-10 11:18:22.540508104,3,10,31,1,debit_card,Los Angeles,109,7,16.43117656247641,73.59755482686214,True,Spanish,drama,0
1939,49,female,standard,2021-10-10 14:48:22.180436088,2021-10-10 14:48:22.180436088,8,1,297,3,debit_card,Miami,103,1,18.492900505242588,21.451386621191,False,English,drama,1
1940,19,male,basic,2021-10-10 18:18:21.820364072,2021-10-10 18:18:21.820364072,5,12,314,5,debit_card,Miami,105,0,7.920261869137169,116.78608862930847,False,French,comedy,1
1941,25,female,basic,2021-10-10 21:48:21.460292060,2021-10-10 21:48:21.460292060,2,10,782,1,paypal,Miami,104,6,12.210385200674292,82.23290184125895,False,Spanish,action,0
1942,44,male,basic,2021-10-11 01:18:21.100220044,2021-10-11 01:18:21.100220044,6,2,905,3,debit_card,Miami,107,10,15.774321653875397,24.39185298729483,False,Spanish,comedy,0
1943,21,male,premium,2021-10-11 04:48:20.740148032,2021-10-11 04:48:20.740148032,7,26,378,4,debit_card,Miami,104,9,11.886460070596254,92.3390232288514,False,English,action,1
1944,55,male,premium,2021-10-11 08:18:20.380076016,2021-10-11 08:18:20.380076016,3,21,150,2,credit_card,New York,100,6,19.616161833362916,20.934002250210078,False,Spanish,action,1
1945,30,male,basic,2021-10-11 11:48:20.020004000,2021-10-11 11:48:20.020004000,7,24,779,2,credit_card,Los Angeles,102,4,19.95531094046777,103.59890736069447,False,French,action,0
1946,54,male,standard,2021-10-11 15:18:19.659931988,2021-10-11 15:18:19.659931988,6,25,859,3,paypal,Miami,105,4,13.688805963087566,103.24467171159266,False,English,comedy,1
1947,42,male,standard,2021-10-11 18:48:19.299859972,2021-10-11 18:48:19.299859972,7,15,441,2,paypal,Houston,104,5,7.359699284765023,71.2308471439743,False,Spanish,documentary,1
1948,18,male,basic,2021-10-11 22:18:18.939787960,2021-10-11 22:18:18.939787960,2,20,72,4,paypal,Miami,105,10,14.002886780442285,40.11099869557104,False,Spanish,action,0
1949,38,female,standard,2021-10-12 01:48:18.579715944,2021-10-12 01:48:18.579715944,1,2,801,1,credit_card,New York,101,9,17.04219224006741,49.87722133093676,True,French,drama,1
1950,26,male,basic,2021-10-12 05:18:18.219643928,2021-10-12 05:18:18.219643928,8,7,106,4,debit_card,Miami,101,4,16.81075567101871,15.50597235263429,True,English,drama,0
1951,26,female,standard,2021-10-12 08:48:17.859571916,2021-10-12 08:48:17.859571916,8,19,861,5,debit_card,New York,108,6,12.121618889049175,47.62832308127999,False,Spanish,documentary,0
1952,58,male,standard,2021-10-12 12:18:17.499499900,2021-10-12 12:18:17.499499900,9,8,536,1,paypal,Los Angeles,102,0,18.514922890919273,90.58910590892967,False,English,comedy,1
1953,37,male,standard,2021-10-12 15:48:17.139427888,2021-10-12 15:48:17.139427888,8,22,674,1,debit_card,Houston,100,4,10.192368739860964,102.60195933857148,True,English,comedy,1
1954,46,female,basic,2021-10-12 19:18:16.779355872,2021-10-12 19:18:16.779355872,7,28,57,5,credit_card,Los Angeles,106,10,11.62324528130735,60.8010304973845,True,Spanish,documentary,0
1955,19,male,standard,2021-10-12 22:48:16.419283856,2021-10-12 22:48:16.419283856,3,3,184,1,paypal,Houston,109,2,7.171501172821194,69.93819090090514,False,Spanish,action,0
1956,21,male,standard,2021-10-13 02:18:16.059211844,2021-10-13 02:18:16.059211844,3,10,308,2,paypal,Houston,109,10,14.799046348131162,37.39166386060539,True,Spanish,action,0
1957,45,male,basic,2021-10-13 05:48:15.699139828,2021-10-13 05:48:15.699139828,1,19,582,2,debit_card,New York,101,3,13.838493796668773,84.3590520465509,True,English,comedy,1
1958,32,male,standard,2021-10-13 09:18:15.339067816,2021-10-13 09:18:15.339067816,6,24,836,2,paypal,Houston,106,7,11.52423813342226,76.3166541219883,True,Spanish,comedy,1
1959,37,male,basic,2021-10-13 12:48:14.978995800,2021-10-13 12:48:14.978995800,11,22,878,2,debit_card,Houston,101,0,19.654155072140004,61.85462855588192,False,English,comedy,0
1960,39,female,basic,2021-10-13 16:18:14.618923784,2021-10-13 16:18:14.618923784,5,26,979,2,paypal,Houston,100,10,11.629378207662395,15.880529451928885,True,Spanish,drama,0
1961,57,female,standard,2021-10-13 19:48:14.258851772,2021-10-13 19:48:14.258851772,11,13,442,2,paypal,Houston,108,2,10.51759880793135,57.688851196420636,True,Spanish,drama,1
1962,20,male,basic,2021-10-13 23:18:13.898779756,2021-10-13 23:18:13.898779756,3,24,110,1,paypal,Miami,102,9,10.199589858718008,78.7439689967412,True,French,comedy,0
1963,38,male,premium,2021-10-14 02:48:13.538707744,2021-10-14 02:48:13.538707744,6,20,839,3,debit_card,New York,106,9,8.870354261129364,83.83138173856494,False,English,documentary,1
1964,20,male,standard,2021-10-14 06:18:13.178635728,2021-10-14 06:18:13.178635728,2,18,97,5,debit_card,Miami,105,3,13.020864879866258,64.59591693862562,False,English,documentary,1
1965,27,female,premium,2021-10-14 09:48:12.818563712,2021-10-14 09:48:12.818563712,9,4,900,1,debit_card,Los Angeles,104,8,5.029210686342872,21.10294873682671,False,Spanish,drama,0
1966,39,female,standard,2021-10-14 13:18:12.458491700,2021-10-14 13:18:12.458491700,7,1,157,5,paypal,New York,103,3,8.107537193961484,59.444039527535196,False,French,comedy,0
1967,25,female,standard,2021-10-14 16:48:12.098419684,2021-10-14 16:48:12.098419684,9,2,634,2,credit_card,Houston,106,8,8.911958039006848,110.57961405545356,True,English,action,0
1968,52,male,standard,2021-10-14 20:18:11.738347672,2021-10-14 20:18:11.738347672,9,16,420,2,debit_card,New York,103,3,12.745498172485648,64.18848927141724,False,Spanish,action,0
1969,26,female,basic,2021-10-14 23:48:11.378275656,2021-10-14 23:48:11.378275656,8,22,464,4,debit_card,Houston,100,7,17.50102198233567,52.40869805553762,False,French,comedy,1
1970,24,female,basic,2021-10-15 03:18:11.018203640,2021-10-15 03:18:11.018203640,4,24,590,1,credit_card,New York,104,4,6.733336890540092,33.269625364851514,False,English,documentary,0
1971,37,male,standard,2021-10-15 06:48:10.658131628,2021-10-15 06:48:10.658131628,2,8,687,1,debit_card,Los Angeles,107,6,7.786753104100523,82.87954837104805,True,French,documentary,1
1972,19,female,premium,2021-10-15 10:18:10.298059612,2021-10-15 10:18:10.298059612,12,5,23,4,debit_card,New York,101,10,14.297414179376396,81.98347126317182,True,French,documentary,0
1973,53,male,premium,2021-10-15 13:48:09.937987600,2021-10-15 13:48:09.937987600,1,21,338,2,debit_card,Miami,103,5,9.264295130857963,55.55318781538348,False,Spanish,drama,0
1974,27,female,basic,2021-10-15 17:18:09.577915584,2021-10-15 17:18:09.577915584,9,7,641,5,paypal,New York,103,10,12.779129232015357,69.39922043856107,True,English,comedy,0
1975,38,female,basic,2021-10-15 20:48:09.217843568,2021-10-15 20:48:09.217843568,10,21,466,2,credit_card,Miami,102,4,18.726886762711676,67.34897983872573,True,Spanish,documentary,0
1976,56,male,basic,2021-10-16 00:18:08.857771556,2021-10-16 00:18:08.857771556,3,17,842,2,debit_card,Los Angeles,106,2,14.640277566156188,36.88471230885848,False,Spanish,comedy,1
1977,54,male,premium,2021-10-16 03:48:08.497699540,2021-10-16 03:48:08.497699540,7,26,370,4,paypal,Houston,109,2,16.337564479698067,74.61008878704381,False,English,documentary,0
1978,57,female,premium,2021-10-16 07:18:08.137627528,2021-10-16 07:18:08.137627528,7,11,38,5,paypal,Los Angeles,109,3,16.147355066525723,73.42299997299315,True,Spanish,action,0
1979,36,male,standard,2021-10-16 10:48:07.777555512,2021-10-16 10:48:07.777555512,9,24,95,2,paypal,Los Angeles,104,0,16.42336020739987,48.27807999045962,False,English,comedy,0
1980,58,male,premium,2021-10-16 14:18:07.417483496,2021-10-16 14:18:07.417483496,8,14,209,2,debit_card,Los Angeles,107,4,19.670370418671496,60.61560082333915,True,French,action,0
1981,26,female,basic,2021-10-16 17:48:07.057411484,2021-10-16 17:48:07.057411484,5,8,265,4,credit_card,Los Angeles,101,2,7.9762469750859,106.74371840037433,False,Spanish,comedy,0
1982,59,male,standard,2021-10-16 21:18:06.697339468,2021-10-16 21:18:06.697339468,11,19,782,3,debit_card,New York,102,8,11.391767646886553,73.79375179898956,True,English,action,0
1983,52,female,premium,2021-10-17 00:48:06.337267456,2021-10-17 00:48:06.337267456,11,28,645,2,credit_card,Houston,107,7,8.105090901772325,92.29874524586873,False,French,documentary,0
1984,44,female,basic,2021-10-17 04:18:05.977195440,2021-10-17 04:18:05.977195440,7,13,660,4,paypal,Miami,106,2,17.45524272401986,119.84189797178577,True,English,drama,0
1985,56,female,premium,2021-10-17 07:48:05.617123424,2021-10-17 07:48:05.617123424,2,5,940,1,debit_card,Houston,104,3,9.119122013285605,55.47880946505968,False,English,comedy,0
1986,41,male,standard,2021-10-17 11:18:05.257051412,2021-10-17 11:18:05.257051412,7,3,160,5,credit_card,Houston,109,4,6.531147956334554,110.70700429653645,True,French,comedy,1
1987,45,female,premium,2021-10-17 14:48:04.896979396,2021-10-17 14:48:04.896979396,3,9,784,4,debit_card,Los Angeles,107,7,19.290515204304025,85.75234493616871,True,English,action,0
1988,34,male,premium,2021-10-17 18:18:04.536907384,2021-10-17 18:18:04.536907384,5,8,667,1,debit_card,New York,101,7,15.635586802648538,81.41273476335351,False,French,comedy,0
1989,39,female,basic,2021-10-17 21:48:04.176835368,2021-10-17 21:48:04.176835368,10,16,277,4,paypal,Miami,108,0,7.808723565685529,106.19823341905878,True,Spanish,documentary,1
1990,40,female,basic,2021-10-18 01:18:03.816763352,2021-10-18 01:18:03.816763352,7,10,801,2,credit_card,Los Angeles,104,9,15.042678364609422,68.36745124491267,False,Spanish,action,1
1991,31,female,premium,2021-10-18 04:48:03.456691340,2021-10-18 04:48:03.456691340,4,14,409,5,credit_card,Los Angeles,104,2,11.593766761153109,53.529958359004254,False,Spanish,comedy,1
1992,35,female,standard,2021-10-18 08:18:03.096619324,2021-10-18 08:18:03.096619324,1,11,759,3,credit_card,Miami,109,2,6.047106693854916,66.09638381102647,True,English,comedy,1
1993,46,female,premium,2021-10-18 11:48:02.736547312,2021-10-18 11:48:02.736547312,4,4,554,5,paypal,New York,102,1,7.948822405778484,44.1739762201948,False,English,documentary,0
1994,58,male,standard,2021-10-18 15:18:02.376475296,2021-10-18 15:18:02.376475296,7,14,340,2,credit_card,Los Angeles,108,1,14.017653946515775,36.040736767623464,False,French,action,1
1995,51,female,premium,2021-10-18 18:48:02.016403280,2021-10-18 18:48:02.016403280,7,22,259,1,credit_card,New York,103,1,18.513929224246912,110.64346664588324,True,English,comedy,1
1996,46,female,premium,2021-10-18 22:18:01.656331268,2021-10-18 22:18:01.656331268,11,26,7,2,debit_card,New York,103,6,16.02000172870597,13.76135376649587,True,French,documentary,1
1997,55,female,basic,2021-10-19 01:48:01.296259252,2021-10-19 01:48:01.296259252,2,27,969,1,debit_card,Houston,107,5,14.522865957632177,82.55053568161514,False,Spanish,action,0
1998,35,male,standard,2021-10-19 05:18:00.936187240,2021-10-19 05:18:00.936187240,12,8,390,2,debit_card,Los Angeles,106,10,12.021809169394281,14.968375147452974,False,Spanish,drama,1
1999,18,male,basic,2021-10-19 08:48:00.576115224,2021-10-19 08:48:00.576115224,4,16,778,4,paypal,Houston,109,7,12.839984366410132,27.45681910652365,True,Spanish,drama,1
2000,42,male,basic,2021-10-19 12:18:00.216043208,2021-10-19 12:18:00.216043208,2,11,381,1,paypal,Miami,100,0,5.641947465047909,84.11233349290472,True,English,comedy,1
