customer_id,age,gender,income,marital_status,education_level,account_balance,credit_score,credit_limit,payment_history,payment_method,data_usage,voice_usage,sms_usage,roaming_usage,contract_type,plan_type,service_quality,customer_service_calls,churn
customer_2943,30,male,65575,single,high school,2939,539,31494,on time,debit card,8,445,79,83,postpaid,premium,good,8,1
customer_2944,63,male,26523,married,high school,4144,488,23307,on time,debit card,11,239,10,63,postpaid,premium,fair,7,0
customer_2945,44,female,143724,married,high school,4414,551,41326,on time,cash,22,193,57,28,postpaid,basic,fair,9,0
customer_2946,55,male,136053,single,high school,4309,605,13387,on time,debit card,16,356,69,11,prepaid,premium,fair,6,0
customer_2947,18,male,62616,single,college,1330,605,39052,on time,credit card,16,78,36,57,prepaid,basic,poor,2,1
customer_2948,52,male,127813,married,graduate,4759,699,43293,on time,credit card,21,201,14,21,prepaid,basic,good,6,1
customer_2949,33,male,84084,single,graduate,4348,770,40334,on time,debit card,14,447,31,53,prepaid,premium,poor,2,0
customer_2950,68,female,32463,married,college,277,625,41558,on time,debit card,8,383,87,25,postpaid,basic,poor,1,0
customer_2951,50,female,118489,single,high school,2806,491,11213,on time,cash,28,54,63,33,postpaid,premium,fair,6,1
customer_2952,35,female,40556,married,college,3186,652,20486,late,cash,45,419,0,11,postpaid,premium,good,5,0
customer_2953,63,male,132891,single,college,2972,645,45747,on time,cash,44,228,33,72,prepaid,basic,poor,1,0
customer_2954,49,female,39549,single,college,3396,365,37062,on time,credit card,20,444,70,24,postpaid,basic,fair,3,1
customer_2955,57,female,124766,married,college,2423,820,5125,on time,credit card,24,117,34,55,postpaid,premium,good,0,0
customer_2956,59,female,66326,married,high school,2395,484,40635,on time,cash,43,324,12,22,postpaid,premium,fair,5,1
customer_2957,51,female,89999,married,high school,1717,782,49350,on time,debit card,39,457,71,90,prepaid,premium,fair,9,0
customer_2958,18,female,76006,married,college,1568,609,18046,on time,credit card,5,369,26,2,prepaid,premium,good,9,0
customer_2959,74,female,62145,married,graduate,-437,472,11324,on time,credit card,39,317,96,89,postpaid,basic,poor,7,1
customer_2960,50,female,98315,single,high school,4259,628,35037,on time,cash,32,226,86,23,postpaid,premium,poor,3,0
customer_2961,67,male,55621,married,high school,2378,669,5996,on time,credit card,41,86,30,73,prepaid,basic,fair,4,0
customer_2962,35,female,102609,single,graduate,1613,303,17117,on time,cash,19,358,88,84,postpaid,premium,good,7,0
customer_2963,46,male,26496,married,high school,-178,685,18630,on time,credit card,34,173,39,92,prepaid,premium,poor,1,0
customer_2964,63,female,87107,single,college,4180,594,19532,on time,credit card,40,445,44,74,postpaid,basic,good,9,1
customer_2965,35,male,121417,married,college,4427,838,24902,on time,credit card,6,180,5,90,prepaid,basic,poor,5,1
customer_2966,73,female,53206,single,graduate,4716,358,5008,on time,credit card,40,101,6,47,postpaid,premium,poor,6,1
customer_2967,37,male,79421,single,college,2070,767,13862,on time,credit card,38,91,74,90,postpaid,basic,good,6,0
customer_2968,65,male,66501,married,college,1051,317,13356,late,credit card,36,341,74,38,prepaid,premium,poor,5,1
customer_2969,53,female,35593,single,high school,2690,530,20030,on time,credit card,31,450,21,31,postpaid,basic,poor,0,1
customer_2970,19,female,105271,single,graduate,1611,362,17779,on time,debit card,0,323,71,30,prepaid,basic,good,5,0
customer_2971,21,male,57280,married,college,3086,772,36365,on time,cash,20,10,26,81,prepaid,premium,fair,4,0
customer_2972,47,male,100429,married,high school,3054,835,28391,on time,debit card,32,206,82,96,postpaid,premium,poor,1,0
customer_2973,52,female,145443,single,high school,1392,653,27671,on time,debit card,42,469,0,21,prepaid,premium,good,8,1
customer_2974,57,male,56390,married,college,2574,671,32533,on time,debit card,46,498,94,16,postpaid,basic,poor,2,0
customer_2975,40,male,86805,single,high school,3663,665,25511,on time,credit card,19,206,11,13,postpaid,premium,poor,7,0
customer_2976,44,male,105527,single,college,-18,569,47211,on time,debit card,10,40,73,13,postpaid,premium,good,8,0
customer_2977,76,female,50015,married,high school,4747,602,34304,on time,debit card,38,169,19,10,postpaid,premium,poor,1,1
customer_2978,55,female,107713,single,high school,4168,392,27207,on time,cash,33,201,3,79,postpaid,basic,fair,2,1
customer_2979,59,female,99083,married,graduate,4164,637,9989,on time,cash,18,265,26,69,prepaid,basic,poor,0,1
customer_2980,63,female,138595,single,college,4304,829,39306,late,debit card,18,105,32,44,prepaid,basic,poor,9,1
customer_2981,75,male,123559,single,graduate,-200,645,41374,on time,debit card,49,461,13,9,postpaid,premium,poor,5,1
customer_2982,61,female,65316,single,college,3350,540,34340,on time,credit card,29,382,19,11,postpaid,basic,good,7,0
customer_2983,62,female,108116,married,college,1721,799,45344,late,debit card,34,261,21,71,postpaid,premium,good,9,0
customer_2984,45,male,130400,single,graduate,812,668,10029,on time,credit card,32,262,41,46,prepaid,basic,fair,4,0
customer_2985,51,male,27755,married,high school,3607,831,36893,on time,credit card,15,368,32,58,prepaid,premium,poor,2,0
customer_2986,23,male,93401,single,college,1916,573,43045,on time,credit card,27,443,13,44,postpaid,basic,poor,9,0
customer_2987,72,male,132961,married,graduate,2377,845,41440,on time,credit card,48,208,37,76,prepaid,basic,fair,7,0
customer_2988,51,male,55453,married,high school,4105,343,44196,on time,cash,35,233,96,5,postpaid,premium,poor,7,0
customer_2989,26,female,126317,married,college,2120,393,26179,on time,debit card,38,421,8,42,prepaid,basic,poor,2,1
customer_2990,40,female,26334,married,college,2367,678,19121,on time,debit card,3,101,9,6,postpaid,basic,good,8,0
customer_2991,31,female,129391,single,college,1803,402,43895,late,credit card,47,469,64,8,postpaid,basic,poor,1,1
customer_2992,47,female,141161,married,high school,-50,526,32203,on time,credit card,27,393,16,69,postpaid,premium,good,1,0
customer_2993,69,female,90323,married,college,4599,669,11197,on time,debit card,12,237,31,28,prepaid,basic,fair,4,0
customer_2994,65,female,41872,married,graduate,3876,682,10586,on time,credit card,42,229,40,1,prepaid,basic,good,2,0
customer_2995,29,male,105972,married,graduate,1654,552,31535,on time,credit card,45,7,55,27,postpaid,premium,good,5,1
customer_2996,47,male,30094,married,college,2150,489,27914,on time,cash,21,113,86,28,postpaid,basic,poor,5,1
customer_2997,26,male,88626,married,high school,4907,447,17460,on time,cash,15,375,93,10,postpaid,premium,good,4,1
customer_2998,59,male,44967,single,high school,1341,785,38306,late,cash,24,478,87,27,prepaid,premium,poor,1,1
customer_2999,62,male,124499,single,college,3802,583,37447,on time,credit card,25,359,52,64,prepaid,premium,good,6,0
customer_3000,56,male,57067,married,graduate,-220,479,41589,on time,cash,6,134,60,79,prepaid,basic,poor,2,1
customer_3001,51,male,83036,married,graduate,1013,606,17391,on time,cash,27,278,45,59,prepaid,basic,poor,4,0
customer_3002,75,female,116097,married,college,2767,703,6009,on time,debit card,19,41,41,80,prepaid,premium,fair,7,0
customer_3003,48,male,47229,married,graduate,2780,816,41209,on time,credit card,46,472,94,28,prepaid,basic,good,9,0
customer_3004,28,female,107442,single,college,840,811,44473,on time,debit card,4,244,17,67,postpaid,premium,poor,0,0
customer_3005,60,female,107511,single,college,3158,766,16548,on time,credit card,31,99,49,21,postpaid,basic,poor,9,1
customer_3006,27,female,53451,married,college,96,669,29342,on time,credit card,26,257,70,66,prepaid,basic,fair,9,1
customer_3007,19,female,117670,single,college,3292,543,24337,on time,debit card,1,174,31,59,postpaid,premium,good,9,1
customer_3008,25,female,48325,single,college,2922,772,26476,on time,cash,27,324,17,47,postpaid,basic,poor,7,0
customer_3009,36,male,23019,single,high school,1292,576,14021,on time,credit card,16,409,15,95,postpaid,premium,poor,0,0
customer_3010,25,male,89164,married,high school,-201,351,19267,on time,cash,2,431,44,5,postpaid,premium,fair,5,0
customer_3011,40,female,66200,single,graduate,4069,475,9114,on time,debit card,21,4,10,19,prepaid,basic,good,7,0
customer_3012,35,male,58238,married,high school,3650,434,7590,on time,debit card,34,84,66,49,prepaid,premium,poor,1,0
customer_3013,62,female,130859,married,graduate,4197,617,14052,on time,debit card,18,417,70,11,prepaid,basic,fair,8,1
customer_3014,52,male,104523,single,graduate,1831,708,27074,on time,credit card,13,413,13,43,postpaid,basic,fair,9,1
customer_3015,34,male,110434,single,graduate,3958,463,19874,on time,credit card,2,498,30,53,prepaid,premium,good,0,1
customer_3016,21,female,49422,married,college,1872,313,15755,on time,debit card,22,407,27,95,postpaid,basic,good,5,0
customer_3017,20,male,112850,married,college,1884,448,32339,on time,debit card,45,368,82,73,postpaid,premium,fair,3,0
customer_3018,39,female,99546,married,high school,3885,558,20409,on time,cash,8,401,8,32,postpaid,premium,good,3,0
customer_3019,69,male,116393,single,high school,3462,382,20309,late,cash,28,316,28,51,postpaid,premium,good,8,1
customer_3020,44,male,97910,married,college,3354,348,35861,on time,credit card,1,254,20,53,postpaid,premium,good,5,0
customer_3021,41,female,111105,married,graduate,1483,493,22707,on time,credit card,18,34,59,33,prepaid,basic,poor,2,0
customer_3022,32,male,21776,married,high school,335,576,6186,on time,credit card,20,296,89,70,prepaid,premium,good,2,1
customer_3023,65,female,74130,single,college,3721,359,42680,on time,debit card,27,408,57,21,prepaid,premium,fair,8,1
customer_3024,56,female,122457,married,high school,1740,448,16544,on time,cash,31,67,50,18,postpaid,premium,fair,1,0
customer_3025,79,male,120892,single,college,3091,583,36243,on time,credit card,22,445,24,83,postpaid,premium,fair,9,0
customer_3026,61,female,124690,single,graduate,4453,346,35939,on time,debit card,35,363,49,94,postpaid,premium,fair,8,1
customer_3027,69,male,29559,married,graduate,1172,557,41983,late,debit card,2,462,63,1,prepaid,basic,fair,3,1
customer_3028,51,female,89099,single,high school,1401,338,11936,on time,debit card,6,387,16,95,postpaid,basic,fair,5,0
customer_3029,59,female,129714,single,high school,2514,579,9492,on time,cash,17,290,54,18,prepaid,premium,good,7,1
customer_3030,79,male,39966,single,graduate,4205,746,17259,on time,debit card,24,161,33,27,prepaid,premium,good,4,0
customer_3031,34,female,87218,married,college,4936,438,7991,on time,credit card,30,343,85,74,prepaid,premium,poor,7,0
customer_3032,23,female,77105,married,graduate,4116,775,49191,on time,cash,4,275,79,37,prepaid,basic,good,3,0
customer_3033,72,male,61165,single,high school,3438,767,27229,late,cash,17,121,15,85,prepaid,basic,poor,6,1
customer_3034,64,male,104384,single,graduate,1284,435,48665,on time,debit card,19,335,49,77,postpaid,basic,fair,0,0
customer_3035,34,female,45206,single,graduate,2616,321,36488,on time,debit card,11,221,67,26,prepaid,basic,poor,3,0
customer_3036,40,female,37957,single,graduate,271,392,32665,on time,debit card,4,161,10,55,prepaid,basic,poor,4,1
customer_3037,45,female,85519,married,high school,2750,440,23332,on time,cash,9,279,26,9,postpaid,basic,poor,7,0
customer_3038,69,female,105624,single,graduate,2519,817,36358,on time,credit card,5,367,37,4,prepaid,premium,fair,7,0
customer_3039,77,male,110219,single,college,174,394,36562,on time,debit card,38,115,77,50,postpaid,premium,poor,5,0
customer_3040,75,male,74579,single,college,2147,514,8132,late,credit card,24,8,93,23,prepaid,premium,good,4,0
customer_3041,27,female,67662,married,high school,3577,416,10131,on time,cash,49,418,65,51,prepaid,basic,good,3,1
customer_3042,22,male,65944,married,graduate,4747,777,19694,on time,cash,14,310,98,76,postpaid,premium,poor,0,1
customer_3043,28,male,109456,married,graduate,2826,826,13424,on time,credit card,29,104,48,24,postpaid,premium,fair,8,0
customer_3044,41,female,76367,single,high school,380,490,40399,late,cash,4,319,48,4,prepaid,premium,poor,8,0
customer_3045,24,female,73284,single,college,3248,786,26897,on time,credit card,49,109,61,68,prepaid,premium,fair,7,1
customer_3046,28,male,126012,married,graduate,1174,800,45308,on time,credit card,47,353,39,9,postpaid,basic,poor,3,1
customer_3047,68,female,126684,married,graduate,116,404,26350,late,debit card,4,379,62,27,postpaid,basic,good,4,0
customer_3048,56,male,45083,married,high school,3427,336,12961,on time,credit card,39,129,51,55,postpaid,premium,good,3,1
customer_3049,23,female,122827,married,college,2944,331,14352,on time,credit card,14,211,14,52,postpaid,basic,good,0,0
customer_3050,54,male,56202,married,college,2705,371,19398,on time,cash,12,330,68,4,prepaid,premium,fair,9,1
customer_3051,23,female,144102,married,high school,3148,474,23183,on time,debit card,35,266,58,56,prepaid,basic,fair,5,0
customer_3052,43,male,40443,married,graduate,2458,812,15219,on time,cash,3,468,19,75,postpaid,premium,poor,4,0
customer_3053,20,female,50524,single,graduate,4515,836,14220,on time,debit card,38,170,2,69,prepaid,premium,good,0,1
customer_3054,40,male,60583,single,graduate,2879,354,45625,on time,credit card,48,2,4,51,prepaid,premium,good,2,1
customer_3055,56,male,119221,single,graduate,4908,628,38524,on time,credit card,26,89,79,70,prepaid,basic,poor,6,0
customer_3056,72,male,114868,single,graduate,379,585,35974,on time,credit card,39,434,27,27,prepaid,basic,fair,9,0
customer_3057,60,male,78547,married,graduate,570,441,12647,on time,debit card,25,226,51,86,postpaid,basic,fair,2,1
customer_3058,62,male,48514,single,graduate,4267,711,12587,on time,cash,34,92,7,71,postpaid,basic,good,9,0
customer_3059,22,female,109975,single,college,3650,583,7924,late,debit card,23,437,87,1,postpaid,basic,poor,3,1
customer_3060,77,male,145126,single,college,1157,724,37566,on time,cash,10,388,20,34,postpaid,premium,fair,9,0
customer_3061,25,male,100683,married,college,215,659,36056,late,debit card,25,212,8,61,postpaid,premium,good,0,0
customer_3062,41,female,114747,single,graduate,3876,659,46930,on time,credit card,32,277,65,74,postpaid,premium,fair,1,1
customer_3063,19,female,42572,single,graduate,293,621,36093,on time,debit card,10,332,20,45,prepaid,basic,poor,0,0
customer_3064,74,female,127866,single,graduate,2222,325,28681,on time,debit card,20,285,0,97,postpaid,basic,poor,8,1
customer_3065,78,male,94773,married,college,2650,497,6950,late,cash,25,282,35,32,prepaid,premium,fair,4,1
customer_3066,39,male,113810,single,high school,2877,670,15796,on time,cash,48,247,15,71,prepaid,basic,poor,9,0
customer_3067,69,male,41439,single,graduate,4165,764,32977,late,debit card,8,316,55,47,prepaid,basic,good,2,0
customer_3068,79,female,144214,married,graduate,3098,327,21851,on time,cash,44,18,77,42,postpaid,premium,good,6,0
customer_3069,71,male,54773,single,high school,133,773,21816,on time,credit card,10,386,91,47,postpaid,basic,fair,0,0
customer_3070,65,female,130647,married,high school,2457,406,21045,on time,credit card,8,74,79,82,prepaid,basic,poor,8,1
customer_3071,38,male,118119,single,college,3053,432,11937,late,credit card,16,62,54,53,prepaid,premium,fair,5,0
customer_3072,47,female,35434,single,high school,1403,653,41906,late,cash,13,108,31,74,prepaid,basic,good,6,0
customer_3073,69,female,22297,married,college,-308,502,10586,on time,debit card,23,265,27,48,prepaid,premium,good,7,1
customer_3074,18,female,78701,married,graduate,142,438,24491,on time,credit card,4,88,69,15,postpaid,basic,good,5,0
customer_3075,62,male,108641,single,high school,3943,615,28438,on time,credit card,16,153,3,95,postpaid,premium,good,5,0
customer_3076,22,male,89409,married,high school,4446,303,31661,late,cash,36,260,24,96,postpaid,premium,good,7,1
customer_3077,70,female,56599,single,college,1169,717,21704,on time,debit card,30,344,68,45,prepaid,premium,poor,0,1
customer_3078,20,female,131820,single,high school,188,788,8440,on time,credit card,22,370,1,71,postpaid,premium,fair,7,1
customer_3079,74,female,71352,married,graduate,2920,366,23723,on time,cash,0,99,33,0,postpaid,basic,fair,8,0
customer_3080,55,female,38985,single,graduate,1366,704,44253,on time,credit card,8,70,69,93,postpaid,premium,fair,7,1
customer_3081,61,female,107549,married,college,2978,339,20146,on time,cash,9,356,61,6,prepaid,premium,fair,0,1
customer_3082,61,female,25363,married,graduate,900,736,20945,on time,cash,19,454,59,31,prepaid,premium,fair,2,0
customer_3083,76,male,50420,single,high school,-163,818,36423,on time,credit card,27,298,5,12,prepaid,basic,good,6,0
customer_3084,50,female,109703,single,college,1845,655,36597,on time,credit card,28,410,58,65,prepaid,basic,fair,1,0
customer_3085,25,female,146795,married,high school,-324,782,17807,on time,credit card,20,189,5,3,postpaid,basic,fair,8,0
customer_3086,28,male,79044,single,high school,44,800,12327,on time,credit card,43,376,79,41,prepaid,premium,fair,0,0
customer_3087,62,male,70630,married,graduate,-23,626,41428,on time,debit card,22,491,72,64,postpaid,premium,fair,8,0
customer_3088,37,female,91055,single,graduate,4878,658,36031,on time,debit card,5,342,25,82,postpaid,premium,good,1,1
customer_3089,74,female,142240,single,high school,1403,710,35418,on time,cash,20,496,5,7,postpaid,basic,poor,5,1
customer_3090,73,male,87466,single,graduate,275,718,35294,on time,cash,14,170,10,39,postpaid,premium,good,1,0
customer_3091,59,female,133975,married,high school,300,494,45982,on time,debit card,9,284,60,4,postpaid,premium,good,7,1
customer_3092,30,female,66275,single,graduate,-483,778,16549,on time,credit card,32,385,69,33,postpaid,premium,poor,0,1
customer_3093,73,female,77372,married,high school,360,772,43669,on time,cash,27,346,8,61,prepaid,premium,poor,5,1
customer_3094,54,female,108078,single,graduate,2624,534,26720,on time,debit card,23,493,0,67,postpaid,basic,fair,8,1
customer_3095,77,female,107420,single,high school,3951,352,5816,on time,credit card,38,269,54,87,postpaid,basic,fair,1,0
customer_3096,54,male,101699,single,graduate,4663,834,40437,on time,cash,28,342,95,57,prepaid,premium,good,2,0
customer_3097,57,male,57491,single,college,3708,736,9943,late,cash,20,182,1,26,postpaid,basic,poor,2,1
customer_3098,58,female,139501,married,high school,2589,718,47989,late,debit card,11,388,86,59,postpaid,basic,poor,2,1
customer_3099,78,female,77603,married,college,2142,821,28775,on time,cash,7,480,55,56,prepaid,premium,fair,7,0
customer_3100,64,female,117971,married,graduate,2430,645,8529,on time,cash,40,307,76,69,prepaid,basic,good,4,1
customer_3101,54,male,147821,married,college,-486,581,31361,on time,credit card,12,67,17,89,prepaid,premium,good,7,0
customer_3102,27,male,91484,single,graduate,4996,624,40459,on time,credit card,17,320,38,11,prepaid,basic,good,4,1
customer_3103,68,female,23491,married,college,4236,593,30998,on time,cash,41,244,56,8,postpaid,premium,poor,1,0
customer_3104,47,female,141878,married,college,3912,501,37281,on time,credit card,18,202,47,51,postpaid,basic,poor,0,1
customer_3105,69,male,30389,married,college,4867,476,32344,late,cash,48,400,24,42,postpaid,premium,good,4,0
customer_3106,22,male,121303,married,graduate,1552,557,45086,on time,cash,9,482,74,20,prepaid,basic,poor,7,0
customer_3107,77,male,109138,married,graduate,2051,554,40512,on time,cash,33,454,92,2,prepaid,basic,good,6,1
customer_3108,69,female,52790,single,college,-116,825,38402,on time,debit card,33,49,65,6,prepaid,premium,poor,7,0
customer_3109,21,female,143735,married,college,542,318,34241,late,debit card,15,280,74,26,prepaid,basic,good,3,0
customer_3110,34,female,60159,single,high school,289,549,21877,on time,debit card,19,283,56,59,prepaid,premium,fair,7,1
customer_3111,32,male,111276,single,graduate,617,596,18073,on time,cash,3,49,62,90,prepaid,premium,good,5,0
customer_3112,70,male,134608,married,high school,-497,364,8986,late,debit card,13,468,15,3,postpaid,premium,good,0,0
customer_3113,44,male,54040,single,graduate,592,765,36823,on time,debit card,24,238,65,45,prepaid,premium,good,5,1
customer_3114,22,female,86710,single,college,927,311,36818,on time,debit card,38,230,66,48,prepaid,premium,good,1,1
customer_3115,67,male,138077,single,graduate,-230,407,49671,on time,debit card,14,234,0,0,prepaid,basic,good,6,0
customer_3116,57,male,26009,single,high school,3637,542,20567,on time,credit card,12,197,38,42,prepaid,premium,fair,7,0
customer_3117,62,male,91184,single,high school,-362,564,18238,late,cash,22,420,33,82,prepaid,basic,poor,3,1
customer_3118,34,female,110823,married,graduate,-475,754,47563,on time,credit card,4,327,70,69,postpaid,basic,fair,8,0
customer_3119,37,male,54934,married,graduate,332,740,31388,on time,credit card,2,333,9,49,prepaid,premium,good,4,1
customer_3120,38,female,112707,single,college,4712,313,19987,on time,credit card,35,150,5,79,prepaid,basic,fair,8,1
customer_3121,35,female,81759,married,high school,4579,448,27634,late,credit card,41,203,64,55,prepaid,premium,good,0,0
customer_3122,38,female,138640,single,high school,2498,405,10198,on time,cash,7,341,33,17,postpaid,premium,poor,8,0
customer_3123,27,male,47665,single,college,3293,450,17790,on time,credit card,44,324,18,85,prepaid,premium,fair,1,0
customer_3124,39,male,131758,married,high school,1869,626,49284,on time,debit card,36,337,43,11,postpaid,basic,good,4,0
customer_3125,67,male,52967,single,graduate,2299,419,16364,on time,debit card,8,252,13,89,postpaid,premium,good,9,0
customer_3126,73,female,119347,married,graduate,2709,545,29903,on time,cash,3,389,67,38,prepaid,basic,good,7,0
customer_3127,73,female,116519,married,high school,1785,604,16796,on time,debit card,37,357,15,94,postpaid,basic,good,0,1
customer_3128,39,male,26306,married,college,4205,697,33379,on time,debit card,11,290,88,29,prepaid,basic,good,9,0
customer_3129,77,male,88090,married,college,2544,533,48638,on time,debit card,49,67,72,83,prepaid,premium,fair,8,0
customer_3130,45,male,46369,single,college,4022,681,44171,on time,cash,19,379,87,84,postpaid,premium,fair,9,1
customer_3131,49,female,62637,single,college,1669,638,37239,late,cash,33,130,13,69,postpaid,basic,fair,2,0
customer_3132,41,female,69667,married,high school,2623,579,15713,on time,credit card,24,431,53,40,prepaid,basic,fair,0,0
customer_3133,30,female,126812,single,college,1602,477,6632,on time,credit card,48,138,37,18,prepaid,premium,fair,6,0
customer_3134,66,female,138101,married,high school,700,760,5741,on time,cash,34,108,21,12,postpaid,basic,fair,5,1
customer_3135,34,male,20717,married,college,2260,634,36319,on time,cash,23,25,26,85,postpaid,basic,good,5,0
customer_3136,32,male,127142,single,high school,1942,343,9029,on time,credit card,34,54,8,26,prepaid,premium,fair,4,0
customer_3137,51,male,24208,married,college,2139,380,7768,on time,cash,36,385,37,26,prepaid,basic,good,3,1
customer_3138,72,female,72282,single,high school,2440,306,47961,on time,debit card,13,43,96,85,prepaid,basic,good,8,0
customer_3139,37,male,74446,married,graduate,4473,696,44212,on time,cash,31,476,18,4,postpaid,premium,poor,1,0
customer_3140,64,male,117086,single,college,261,571,42307,late,cash,42,183,43,52,postpaid,basic,fair,8,1
customer_3141,42,male,100917,single,college,1094,488,7072,late,debit card,19,313,88,56,prepaid,basic,good,6,0
customer_3142,72,male,48438,married,high school,4458,822,25193,on time,cash,31,306,71,13,prepaid,basic,fair,6,0
customer_3143,74,female,71696,married,high school,2488,385,34328,on time,credit card,41,98,84,94,postpaid,basic,poor,1,1
customer_3144,58,female,136658,married,graduate,3305,579,39503,on time,debit card,42,279,51,53,prepaid,premium,poor,5,0
customer_3145,63,male,122153,married,graduate,3788,659,21927,on time,debit card,23,187,30,86,prepaid,basic,fair,0,1
customer_3146,64,male,115866,single,college,1388,848,42316,on time,credit card,39,499,84,76,postpaid,premium,poor,4,1
customer_3147,25,male,106948,married,high school,4165,347,39809,on time,credit card,45,118,3,88,postpaid,premium,poor,0,0
customer_3148,47,female,134762,married,college,-48,801,19357,on time,credit card,43,406,99,95,prepaid,basic,fair,6,1
customer_3149,59,female,72604,single,high school,4279,685,20852,on time,debit card,47,38,72,58,postpaid,basic,poor,8,0
customer_3150,69,male,34043,married,high school,741,614,17766,on time,credit card,45,267,57,43,postpaid,basic,fair,8,0
customer_3151,32,male,56416,single,high school,2357,487,6846,late,credit card,9,389,62,21,postpaid,premium,poor,4,0
customer_3152,22,female,130065,single,college,4796,593,46661,on time,credit card,43,4,85,20,prepaid,premium,poor,6,1
customer_3153,35,female,110547,married,college,3180,541,48020,late,debit card,49,99,47,53,prepaid,basic,poor,0,1
customer_3154,18,female,37554,single,high school,1445,655,5206,on time,debit card,22,483,64,67,prepaid,premium,poor,6,0
customer_3155,62,male,41062,married,college,4706,849,46250,on time,credit card,16,34,69,44,postpaid,premium,good,9,1
customer_3156,27,male,138195,single,high school,1416,431,8755,late,credit card,6,27,37,37,postpaid,premium,fair,2,1
customer_3157,31,male,69463,married,high school,4401,346,9050,on time,credit card,2,121,23,75,postpaid,basic,good,1,1
customer_3158,45,male,119202,single,college,2899,645,27067,late,credit card,43,312,15,75,prepaid,premium,poor,7,1
customer_3159,59,male,75156,married,college,4490,500,5040,late,cash,43,156,44,62,prepaid,premium,good,2,0
customer_3160,32,female,31189,single,high school,4022,779,39539,on time,credit card,16,274,50,70,postpaid,premium,poor,2,1
customer_3161,49,male,110563,married,college,2651,755,20720,on time,cash,32,171,86,85,postpaid,premium,fair,2,1
customer_3162,75,male,46424,single,college,3981,515,10210,on time,debit card,32,246,65,73,postpaid,premium,poor,2,1
customer_3163,40,female,104065,married,high school,899,662,33369,late,credit card,33,113,89,9,postpaid,basic,good,1,1
customer_3164,26,female,80727,single,high school,3071,557,28897,on time,cash,5,316,36,14,postpaid,basic,poor,9,0
customer_3165,36,male,69548,single,college,4538,526,10079,late,cash,25,483,88,3,prepaid,premium,good,6,0
customer_3166,18,female,39533,single,graduate,-496,555,22801,on time,cash,33,304,10,85,prepaid,basic,fair,7,1
customer_3167,21,female,141586,married,college,2414,810,14285,on time,credit card,45,435,26,7,prepaid,basic,good,9,1
customer_3168,68,female,139616,single,college,930,513,31856,on time,debit card,19,372,56,79,prepaid,basic,poor,7,1
customer_3169,19,male,36797,married,graduate,-1,668,7442,on time,cash,17,357,23,30,postpaid,premium,fair,1,1
customer_3170,23,male,96029,single,college,4663,571,42543,late,debit card,44,25,84,47,postpaid,premium,poor,0,1
customer_3171,77,male,97266,single,high school,208,506,34531,on time,debit card,35,481,80,11,postpaid,basic,fair,0,0
customer_3172,48,female,113675,married,graduate,2050,535,5969,on time,debit card,11,361,58,94,postpaid,basic,fair,5,1
customer_3173,72,female,92840,married,high school,1488,306,47337,on time,debit card,24,230,96,69,postpaid,premium,poor,1,1
customer_3174,48,female,82466,married,college,129,409,36296,on time,cash,42,318,81,14,postpaid,premium,fair,6,1
customer_3175,53,female,26513,married,high school,2465,327,42133,on time,credit card,30,345,52,42,prepaid,basic,poor,4,0
customer_3176,51,male,76432,single,graduate,667,604,48204,on time,credit card,11,267,76,19,prepaid,premium,poor,1,1
customer_3177,38,male,75010,married,college,3,506,46219,on time,credit card,18,138,0,93,prepaid,premium,fair,7,0
customer_3178,68,male,126868,single,high school,107,694,7705,late,credit card,25,10,69,82,postpaid,basic,fair,8,1
customer_3179,71,male,57770,married,graduate,1420,800,34342,on time,cash,23,116,41,7,prepaid,basic,fair,7,0
customer_3180,31,male,137499,single,graduate,3756,729,42073,on time,debit card,20,346,14,31,postpaid,basic,fair,4,0
customer_3181,69,female,24956,single,graduate,4006,415,11883,on time,debit card,7,338,47,7,postpaid,basic,good,8,0
customer_3182,74,male,109753,married,college,814,363,40727,on time,cash,31,258,14,12,postpaid,premium,poor,5,0
customer_3183,32,male,125812,single,high school,1445,507,31562,on time,debit card,1,47,70,82,postpaid,premium,poor,9,0
customer_3184,26,male,125510,married,high school,2087,717,28394,on time,credit card,22,368,53,61,prepaid,premium,good,3,0
customer_3185,55,male,30937,married,college,4908,700,37296,on time,cash,20,124,61,10,postpaid,basic,fair,8,0
customer_3186,58,female,53577,single,college,685,611,17363,late,credit card,7,56,94,96,prepaid,basic,good,8,0
customer_3187,20,female,93563,married,college,529,419,31542,late,credit card,36,448,67,84,prepaid,basic,poor,4,1
customer_3188,28,male,128322,married,graduate,2557,702,18915,late,credit card,49,30,47,3,prepaid,premium,good,6,0
customer_3189,19,female,32198,single,graduate,-82,312,6969,on time,cash,47,72,37,56,prepaid,premium,fair,5,0
customer_3190,20,male,42861,single,college,2418,822,30424,late,credit card,11,311,34,27,prepaid,premium,poor,2,1
customer_3191,32,female,97114,single,college,1314,652,16401,on time,debit card,21,465,86,78,postpaid,premium,poor,5,1
customer_3192,60,male,108168,married,high school,2768,692,25117,on time,credit card,19,312,70,28,postpaid,basic,good,5,1
customer_3193,51,male,146308,married,high school,1910,522,5492,on time,credit card,25,233,74,99,postpaid,basic,poor,7,0
customer_3194,78,female,24367,single,college,2134,412,40253,on time,debit card,45,471,10,37,postpaid,basic,fair,8,1
