age,gender,income,education,subscription_length,number_of_complaints,number_of_referrals,number_of_payments,payment_method,email_open_rate,email_click_rate,social_media_followers,social_media_engagement_rate,website_visits,app_usage,time_spent_reading,article_category_1,article_category_2,article_category_3,article_category_4,article_category_5,article_category_6,article_category_7,article_category_8,article_category_9,article_category_10,article_category_11,article_category_12,article_category_13,churn
48,male,99926,graduate school,12,4,0,12,credit card,0.00815231164364616,0.03293382142002077,989,0.35867649391494216,38,14,257,0.926640836185777,0.17742598664451148,0.3538894937818251,0.7124192904326672,0.23500120800033475,0.6555095480773422,0.4409993363041478,0.8955781526492794,0.9455582238351863,0.9546608808218584,0.434758252247459,0.985208644104989,0.7868918877754811,0
46,female,64097,graduate school,9,4,8,8,credit card,0.9074219751008235,0.47506906054026565,4557,0.29282721146894086,50,86,219,0.12213884362560878,0.8159051979443956,0.7647730857679933,0.7757011540479494,0.8074898164916767,0.17937910776622867,0.22338206171170183,0.692830281458736,0.6365622366418974,0.6436389690097227,0.3611410898707599,0.41111842039113455,0.9257750504404638,1
27,male,49706,college,8,5,2,1,debit card,0.8451427613291184,0.09330013410758586,6469,0.8460368628687689,65,97,438,0.8536972929710284,0.5745264224674111,0.05079223099163177,0.0035399906531281555,0.028325002349105843,0.8638680192056609,0.11661109724922791,0.6772715091390662,0.4981416559259241,0.24134463192504385,0.6466953015135969,0.6598249746817957,0.7291372419377673,0
80,male,20360,high school,11,5,0,7,credit card,0.22742011317921296,0.006409489969670501,800,0.349113870491891,41,20,57,0.5961406302485466,0.9576457979410686,0.2562163472693416,0.45773156305549856,0.47143164782400093,0.33389379473151515,0.4983646422796524,0.274600721478237,0.5087728875604282,0.7880149423889298,0.3934157744223925,0.6058688667810131,0.05892496692274962,0
25,male,13382,high school,10,10,10,8,online payment,0.11264432392330026,0.3634017836727722,2516,0.9508872105686703,4,19,287,0.18644502475947167,0.36730180245122024,0.3650652968201228,0.29754017122461585,0.828618810392165,0.15951624299462863,0.2924650617122587,0.1710740326969621,0.5496475531686836,0.8155464317426608,0.7244706277692913,0.7045503700880464,0.20604349648280162,0
49,female,77256,college,14,9,8,11,debit card,0.024324536491772575,0.3682512473780003,7806,0.3148172792452354,38,81,482,0.4567735705962105,0.22453429729180008,0.37261603460922854,0.8559882065827538,0.27683439476382965,0.447726469147941,0.45375168209483063,0.4222983517078921,0.06613906412928972,0.4224599760720792,0.1678049019266784,0.3875435364777513,0.09576575571652413,0
61,female,67102,high school,8,4,0,7,online payment,0.6197710854443208,0.41048316444856936,5364,0.7997610036797382,2,32,182,0.3479438591898436,0.09821440545361781,0.7364130889229081,0.8940130726464547,0.8577297934343563,0.5199145331262751,0.8477833784689505,0.7996716177384108,0.9031459878963795,0.06002455190350664,0.47414871896081434,0.05398052282410104,0.19533833395003297,1
46,female,55202,graduate school,6,8,5,3,debit card,0.9365291994636386,0.9191669258627387,1910,0.09432024837193886,89,76,347,0.7641161590947927,0.5313525407866231,0.792090842920562,0.797731622508341,0.566910395388051,0.032799594032840496,0.8777117718692935,0.18523932110168684,0.26859669103935513,0.2609231593150666,0.9789297704647396,0.7927669676675366,0.0727808627380907,0
33,female,63205,college,10,2,3,9,online payment,0.9101066801356364,0.9752959176901983,2363,0.12986846494014614,93,86,0,0.05986793078127339,0.5540289586838539,0.20859648413975485,0.533681730290573,0.027202342253471845,0.6451379239050505,0.6265785170833661,0.35790911484818033,0.46173526972217127,0.8829814566496084,0.8490219137719616,0.47690436374299927,0.26934299140712425,0
64,male,88539,college,22,3,0,4,online payment,0.25649337982984444,0.8399913947098615,7560,0.06516712968009386,39,46,346,0.3629699025350587,0.6222774998174094,0.18811384715306723,0.015996852931946415,0.25252269466267085,0.1720160556196525,0.08395168742019232,0.3076907072938697,0.1943684337851468,0.8538151387865319,0.05885503648179913,0.10794698748060727,0.6556628968037524,0
35,male,96378,college,16,0,10,11,credit card,0.29575305488174397,0.976349949866092,6181,0.48116300337666273,55,72,101,0.4647655597378064,0.2081072487776776,0.6811484973225357,0.23365018025216466,0.654139063865228,0.545001508765208,0.7102774528106846,0.9961789402166588,0.615019759824679,0.4367072514467111,0.0060416267189334905,0.5067372133889324,0.8004152195746087,1
41,female,63856,college,15,9,3,8,debit card,0.18466402932482995,0.7253133614676238,8871,0.5216769650521669,57,70,476,0.7540599058218577,0.18974433624297027,0.6522194798596669,0.05992234488874215,0.2676201738453403,0.5433053813240324,0.79768089357379,0.43089548537438427,0.22228504037552876,0.3217535838605188,0.8671122040257502,0.6539687750899871,0.7146317957590075,0
33,male,52641,graduate school,3,3,8,12,online payment,0.7397171244111488,0.39365796902403316,1487,0.9703442422793886,97,60,512,0.6929409212671311,0.5939595171999097,0.04588465103728079,0.21391315890153617,0.3201420981221037,0.07658722899491088,0.2914771808768436,0.10834743848476269,0.09952250923696448,0.7290790399948122,0.906178873354086,0.7188296292851952,0.3117226330303098,1
76,female,81341,college,18,7,3,1,online payment,0.6885619994135527,0.16821032259964463,9264,0.41631889384109155,97,47,164,0.20981908901958968,0.8778971894075179,0.17274468155820932,0.9454955760795576,0.5941295759171606,0.36207138761335733,0.7323649496448479,0.005207474456319416,0.08313085314330693,0.8433303965907646,0.01942884119756083,0.501638874281888,0.03069159026960777,0
69,female,77813,college,5,3,9,7,credit card,0.9868720607854482,0.4561831078100469,8403,0.16603698795598587,21,49,277,0.3038101151698541,0.52849088172825,0.723097924826966,0.1542953254124253,0.9661377657554936,0.7064794510662761,0.3271935932776838,0.5185840037594037,0.9003527939663382,0.2600032741135978,0.3904293958788765,0.3355992209107258,0.8873668556930897,1
51,female,92127,high school,17,9,10,9,credit card,0.9341745476259783,0.8866160160686417,8644,0.6403732405576268,87,66,229,0.5287264847995247,0.026705081281817145,0.06855667350961947,0.19973141189009813,0.9698171587381261,0.4985066376888725,0.6701308529730957,0.6807440770417866,0.08230757403379219,0.500616274745393,0.1665680146374564,0.15779648086357878,0.48517741196456166,1
68,male,86361,graduate school,3,6,0,4,online payment,0.16781654467678897,0.6645671098149827,2607,0.04077551536493096,42,7,567,0.5900194432468728,0.9788911175318459,0.164010077174772,0.07502825115075773,0.5848252435535503,0.8577205474375701,0.270904574581347,0.34649692977154767,0.2635598492686163,0.7851463689473391,0.3940128831859001,0.9141292006633411,0.26885421030023493,0
30,female,50709,high school,5,6,8,5,online payment,0.3135376632941266,0.0038391443888156074,6356,0.22743857477476015,67,18,370,0.31837332002443564,0.5395398943690278,0.3448994145974965,0.06592633603109366,0.9506659168599711,0.46297792716161235,0.9128256704342681,0.7797774446271066,0.9676912832029624,0.3577220715224172,0.35199187661036735,0.213225321192971,0.4322133559635426,1
24,male,93840,graduate school,12,5,3,1,debit card,0.498978565420957,0.20036657070434638,4177,0.23640333032997718,3,74,284,0.6763516689961601,0.8951732879218002,0.10561812658023306,0.7191323425193755,0.020237646891061445,0.08311361983011223,0.8119133579357394,0.7514196863223682,0.1740240827665932,0.9842307455865822,0.8245958391233443,0.08540642750023808,0.56181608828238,0
61,male,78704,graduate school,22,4,0,1,credit card,0.9007705028439913,0.38314061262062926,6212,0.6006570776288973,14,6,3,0.6986052870464797,0.26924536376516384,0.8137222867775605,0.12311145667253476,0.855842588848493,0.5650396670363083,0.12411708223415219,0.5739628262889085,0.39052930171764166,0.7403373751504724,0.12777318551324002,0.6170451118044906,0.2732432347554441,0
46,female,80050,high school,14,10,6,9,debit card,0.8780337885016156,0.3563430025186862,2383,0.6431608226277828,10,14,365,0.7115523847137197,0.6197743151953862,0.30379709933347177,0.2926160153767582,0.3703340467768953,0.8749043149994915,0.9478600051827413,0.6986315407324204,0.4726236087447562,0.9302340101328082,0.8769509052693891,0.11814413781543165,0.7062555600265769,1
44,female,81519,college,19,8,3,11,online payment,0.18699355923758232,0.13943607571598404,2719,0.4654685167587562,94,74,20,0.08624490466815382,0.7926862939759268,0.9892883924738761,0.19442320488855291,0.870302930630056,0.10291776858479684,0.6870624291821225,0.00861740531973021,0.1019830285142348,0.2577194832554526,0.6704779337015185,0.870857917347826,0.6377754688383412,1
47,female,63902,high school,10,4,10,6,debit card,0.07432754355945492,0.5079303780734872,8598,0.14129811934051884,2,62,408,0.872597660332834,0.11831325932542391,0.21753041347638669,0.33415692433787214,0.027396394972642013,0.34740487754521276,0.4051458345872573,0.015354250303453054,0.7286135828203653,0.07454028529214618,0.6142411899829411,0.8619078415521805,0.6494323026269794,0
59,female,83906,college,24,3,6,4,debit card,0.7376957500123038,0.05740747323362039,5700,0.7526512376161286,15,93,41,0.49772546397395345,0.4695483371149388,0.651410822905689,0.18195287145627537,0.735785619991276,0.3116778980721634,0.8248653875948843,0.9025719697649275,0.7424305656687532,0.7080331294157507,0.717820502380318,0.7110888581062242,0.45070041302583264,0
22,female,37551,college,16,7,9,3,online payment,0.8477836755699543,0.9601074012789925,2319,0.1971256887974645,30,36,61,0.9767669947489407,0.3956651603003918,0.003427906770134048,0.37778151831434104,0.5083750199089315,0.4193691345090458,0.39450938759155807,0.7622064419650413,0.08043849133492031,0.10729630734791507,0.3092034577070565,0.4794753735572225,0.9829481132638179,1
65,male,89356,high school,14,2,0,1,online payment,0.76834962913755,0.9577066535318092,7386,0.3847598843655321,78,72,136,0.5683916753174267,0.16212942559263166,0.9262383983156491,0.9831363615431707,0.6853133773203992,0.5724535609948822,0.8770443956169435,0.031501329299338465,0.665764072788355,0.06951157689540821,0.9573985090847956,0.49747732801152733,0.883599797672238,1
48,male,44169,graduate school,21,3,2,5,online payment,0.7485354830851048,0.35960307146861636,6445,0.4300662628290013,3,25,52,0.11868239107647405,0.6933669070288174,0.4195539101317042,0.9937765133581481,0.06326558193453491,0.9157952439049407,0.5962205945034218,0.7536431833924473,0.4654532154005019,0.16678499112785283,0.7710583020065976,0.658393161882902,0.36227518106955503,0
20,female,45559,graduate school,8,0,7,11,credit card,0.6668644518202392,0.527202000778149,7504,0.42759194016390933,64,66,35,0.8202625988827149,0.6774631600285975,0.4886363202727454,0.09664677442599667,0.8485926539220437,0.4775024542580669,0.5740119821555094,0.1242679236338241,0.5193656913768492,0.8867141756523684,0.4632378989821736,0.25754751370675866,0.6733400663675828,0
48,female,95254,high school,12,6,8,4,online payment,0.07310465413816525,0.48826393316061445,7164,0.08313450533832867,30,30,336,0.5935930380034642,0.49590902865465836,0.6280381486649381,0.6387794403204947,0.06507027750772854,0.08850467221504765,0.009872584644480153,0.2436711132832191,0.41177404230886483,0.9938444797350696,0.10087313946755994,0.1392874261692164,0.2524426323507346,1
49,male,76439,high school,16,6,6,1,debit card,0.7202381049963991,0.16189824171068168,961,0.23785220984221478,23,63,299,0.9310163350751717,0.02988959211767317,0.5411641408785602,0.8143521855530137,0.8563616988138306,0.4002035531852941,0.6458510693262879,0.5790361509545643,0.6010648916440547,0.24653533643054004,0.759378620344337,0.12158253456250057,0.9218103472998067,1
37,male,13578,graduate school,16,2,4,11,online payment,0.3637664665259017,0.20886793353139832,9364,0.8344295754941057,83,83,554,0.9768252085534095,0.03275904901440185,0.06118345167085004,0.3994427229515406,0.31432140941017483,0.5933713480093086,0.019960543544524367,0.5788683101457499,0.11525784660828231,0.06458339693429904,0.9207922433871046,0.6003654064372368,0.9987291765022829,1
47,female,82331,high school,20,7,3,3,credit card,0.8936275296994849,0.10703252396601204,3002,0.10161800259398657,76,96,344,0.4843714499436811,0.1881995224743822,0.5516739816332404,0.3298962513603503,0.19490223019409392,0.43573214154929163,0.058957950930039305,0.39083207672097653,0.9840033157587188,0.39607697783175966,0.33778957323002534,0.031046626013463197,0.9436933969011965,0
56,male,96633,high school,12,9,1,3,debit card,0.46659598449145856,0.13458045965178533,377,0.047103290448564206,71,97,488,0.7820446452108867,0.33712983675376595,0.08544300049281739,0.7063751477691063,0.5603111592472448,0.6601712102955093,0.8779743682574646,0.6339543859976224,0.6978842405897102,0.48181463281633685,0.7338082862019762,0.716800884638495,0.607471479329507,0
49,female,41357,college,12,9,4,12,debit card,0.4269433723861219,0.04684771464143023,8900,0.14343020990249267,42,3,505,0.30486161439274195,0.2546425077138167,0.2989757953063942,0.3585274299458333,0.13889169912907973,0.45901837990131034,0.3810685138486136,0.9919300082415053,0.31142112318114956,0.40446065497624917,0.7854908382046474,0.3915515669679239,0.5244689584282237,0
46,male,94696,high school,24,3,4,5,credit card,0.48582678796079093,0.8632422485585969,8298,0.9990878338092171,100,40,321,0.05583762823653704,0.14918062387185216,0.1328484106038177,0.18569229024291312,0.612958270278423,0.5808630583272731,0.010936843906323879,0.09485887933731185,0.26333377125478075,0.9745454344172007,0.4878380046476878,0.40054622869752154,0.6810932997399327,0
46,male,34659,college,2,5,1,3,credit card,0.30414367321094327,0.017816665153165823,3861,0.9125257484927009,65,7,490,0.7025944979849817,0.9990775606570752,0.9410220504475226,0.6172594090700031,0.8717077894226107,0.23978819623196712,0.6954723273073762,0.34310741894037344,0.8324882568574309,0.16080190773578062,0.9246597535188139,0.25775696128745984,0.6396427787623474,0
42,female,13740,college,16,4,9,8,debit card,0.35385779866456557,0.7640536580625181,2802,0.3553461344723732,90,89,450,0.9237811790615549,0.04971417622358831,0.811010776238663,0.44800492270550507,0.9859396490912069,0.7998763859445922,0.41491491417777493,0.2948962199020613,0.9082574984164726,0.5279908321331945,0.48403546048357593,0.8709533206219529,0.09322230171029555,1
63,male,44259,graduate school,4,10,9,2,online payment,0.5417941052393386,0.9310261157336379,2556,0.2849155949834037,61,61,246,0.3518753754082464,0.5889455985265674,0.2906149597490102,0.8432194845888642,0.2957986633781159,0.02891880770854205,0.09177921539530298,0.8360387700177252,0.8931534029157079,0.37352353855055964,0.2859894634468736,0.5704445216326178,0.7572270816739312,1
76,female,77241,high school,6,6,8,3,credit card,0.21287890911516782,0.3926232797258672,9026,0.4509723023524842,22,60,293,0.9109845201847493,0.778905310133282,0.5815213077459087,0.5965135346751429,0.3749084318605158,0.8802237412385391,0.19716795486953442,0.9381562793284087,0.7733475571147399,0.2567155433800362,0.9423494934024085,0.9608972844643658,0.7763570556642465,1
54,male,61004,college,23,10,8,7,online payment,0.41767002693506683,0.497922273467043,7569,0.8875193783349681,25,27,217,0.01927367089037102,0.6740718812813873,0.9531762309162338,0.6543768817216832,0.0930315676072816,0.3656543010622545,0.9194949455117445,0.48119609351295056,0.6850488729906519,0.04213718775240516,0.12453512762505359,0.5966037903055077,0.015478199372441104,1
59,female,77679,high school,13,5,4,3,credit card,0.4944194110681841,0.6381859303500615,1210,0.4449591769906891,4,38,418,0.3671748791124242,0.4707624027826176,0.6168454788973662,0.5979982709420455,0.5961202270494623,0.0972204209909916,0.8877342326304857,0.8252269700850332,0.16615098849113352,0.8887955124505895,0.4342170926181672,0.9051583567032783,0.9899470651056428,0
58,male,73223,college,20,8,1,7,debit card,0.008952524413960217,0.16932080061095944,1656,0.9257076856821864,64,93,416,0.7949405008686463,0.8648647054202919,0.7039076776586295,0.24195441085203995,0.4926481068928693,0.5956889358826639,0.15941710357462358,0.9984721243569515,0.14858408661876898,0.572138419192751,0.20518930936052082,0.7869093823933988,0.863709879748047,1
60,female,32362,college,8,10,0,5,debit card,0.5985229199246505,0.4935707011247298,6885,0.40204900338586413,65,53,576,0.4727841250325384,0.8903490772273401,0.6633373586638778,0.00828609696931426,0.29573482413202423,0.08383649465390508,0.8621273646177307,0.746874299283195,0.5666781027020885,0.7903997495797648,0.3289494203610004,0.17344594491143672,0.11748859310414572,0
18,female,31798,graduate school,16,5,8,3,credit card,0.3016929748511814,0.3885049089247349,5753,0.4746990650015799,77,3,528,0.22211418810757522,0.26143428625437104,0.510221851054801,0.8361213415377897,0.8013873467414565,0.42872872952523133,0.5627505847466993,0.5861197509771284,0.33019658886797754,0.7836280806886848,0.5507816126010774,0.8048989529240145,0.4338432272970624,0
18,male,14790,college,7,1,5,11,debit card,0.27505891199888965,0.010843371327462714,4856,0.9698311960383186,36,30,568,0.8303230445795916,0.17370431906556494,0.9038671480203528,0.4039288842056543,0.16215874438143307,0.8090266208861528,0.9044171649506565,0.49385856895406044,0.2273776069277983,0.04202045615917527,0.9645617965356836,0.7913773391599794,0.3029759578509421,1
61,female,40711,college,9,8,4,6,credit card,0.12381985327956213,0.7586395298262475,9320,0.9689645145022368,96,1,39,0.12916754482526682,0.47769884880059765,0.9726998507689966,0.815968863294374,0.19952395813292334,0.030688262338478545,0.21011083044862489,0.03106547338636212,0.1049962336777518,0.6575672208585174,0.29819242065865403,0.08069526119296266,0.6643832429941442,1
70,female,40504,college,1,0,5,6,online payment,0.35530763458002823,0.3381868388074667,586,0.49221970456354935,27,78,69,0.2034659792836795,0.9223231474322402,0.8679501271912733,0.27265505366930465,0.4224578266165614,0.1713134527116017,0.20295607507454705,0.17770686512095413,0.7619593185771374,0.698696254435388,0.4441577243525424,0.7939315173793111,0.8878131623248738,0
43,male,47993,college,16,3,4,12,credit card,0.4790192888705198,0.0446920000083606,495,0.6162848475795579,25,77,360,0.3524748839432251,0.7700188280025434,0.8664492013025047,0.10820339667491341,0.009938174394514276,0.796119626699555,0.8366663944869445,0.2800192762025835,0.5048308105355346,0.20522964976668634,0.42849701930693285,0.10800582725631858,0.4708479529025933,0
61,female,65000,college,2,7,1,11,online payment,0.11392569607873015,0.5117512361125199,9180,0.6757284680286275,74,82,554,0.5696584402752068,0.02282101830716199,0.10207245331641035,0.2580072275110912,0.8978855777057895,0.7863264422425645,0.9808108718810975,0.005084946730595341,0.9590053601504711,0.3982088095926055,0.3543173071366128,0.8673196760588106,0.37787569374319774,0
30,female,81676,high school,16,10,0,12,online payment,0.9025498321357317,0.6038467144947293,8230,0.4401641976962706,94,7,593,0.39981752874553866,0.774530990253111,0.1456854087289875,0.529160127366769,0.26457819169689756,0.5993700703021614,0.3197993374746281,0.9518215884816968,0.16579431193233163,0.964734929339259,0.625478444706037,0.5385428798302074,0.07179737539759301,1
50,male,61615,college,3,1,9,6,debit card,0.7928407752653925,0.7787772061936381,7245,0.046558390381967185,44,24,242,0.9940152968626299,0.9371693049525618,0.13918311534471062,0.47397180578088227,0.7017329591419494,0.46611649417704715,0.4952351454183045,0.9926398662790887,0.4918014349959994,0.9885342748366434,0.42048704534017667,0.4501064576181115,0.10171733695367047,1
59,female,56259,high school,10,0,3,10,credit card,0.694308438921231,0.42981566811542193,8718,0.4705383843782601,91,21,579,0.6015523300749669,0.252725304655404,0.9480574969592542,0.46443977409528014,0.26920290902396893,0.1431657668900721,0.07057451081703914,0.8577667570007096,0.5620201289931918,0.8331431057663179,0.5518649246646541,0.5882312983300915,0.08058427315424921,0
43,male,67584,college,8,10,5,1,online payment,0.04484611364845159,0.46760740538963375,9348,0.6394674024035095,88,0,210,0.49530069655204423,0.05273682803758761,0.16120179753276254,0.9218509316468075,0.2243206923891533,0.658602703183375,0.09904060924503011,0.8268357728170352,0.6577334788301575,0.1694217323326066,0.6062723736819232,0.6231873438700528,0.20917339788356026,0
42,female,37189,graduate school,11,6,0,6,online payment,0.3250458847110175,0.33815992243943216,8116,0.668855516857309,47,51,250,0.9248826187456077,0.5115343560346295,0.627078028343795,0.8890098537068873,0.5271333525134901,0.44376274232288404,0.15885262686759416,0.019986664774831242,0.2906523614823019,0.09515335976450157,0.8366937017217184,0.2392172180663552,0.884712584343944,0
26,male,29116,high school,24,0,5,6,credit card,0.6022667207834939,0.10027095491709748,8840,0.39013403456003404,31,19,533,0.0872703729093065,0.8361186725715195,0.21852899470331544,0.3065108350181931,0.1291258757880921,0.22586085234507347,0.23519026797882037,0.36364709348433877,0.22070325817934788,0.46727427794127263,0.26359350794529546,0.29205676898558497,0.7133145435236968,0
60,female,38329,college,16,2,10,12,debit card,0.30870817328414735,0.32409745281814506,3627,0.9077480042622524,92,39,462,0.18358802997502088,0.5287977441973557,0.813261388815535,0.9753152650463736,0.6132461749771456,0.31434597354206906,0.1542321301017613,0.0492407508975965,0.36506251947794466,0.9508072340668505,0.5096952866033017,0.49539197472347296,0.9975911394348513,0
54,male,72785,high school,10,9,8,3,online payment,0.6691587697065915,0.6648579915072556,6966,0.02582992050617061,62,20,102,0.46083786209857347,0.9975361457985444,0.6250597114466061,0.6556998156541425,0.8582302504935887,0.7549196614575023,0.47559542345195105,0.5393698634775753,0.757602269780065,0.599082584417234,0.5624371341897585,0.9397104913672262,0.446510550617917,0
22,male,18468,high school,23,6,0,4,online payment,0.6768980958770356,0.704203620332204,8888,0.3481035273741415,81,14,588,0.7920921877966324,0.7077704789145625,0.3082930547064089,0.06615171683713905,0.15938270766224283,0.6559174938037134,0.9561584548762657,0.6808676321406932,0.29040985610629755,0.6736764045420696,0.9409457379811783,0.015614350809286748,0.9270696973146098,1
75,male,88478,college,22,9,4,9,credit card,0.9110098887647636,0.3491734802767431,4579,0.793923550642491,67,87,137,0.28176156589731594,0.30965646662592994,0.5421714793110944,0.8051757183726801,0.6533488890429324,0.698461864239555,0.4435249578448257,0.9991939808219359,0.6927658689272156,0.9789447998071424,0.33727469201223703,0.21754076393782307,0.3243478247405873,0
57,male,12234,graduate school,14,10,9,6,debit card,0.8407376015420863,0.30111604183717355,3817,0.8762726578199449,42,26,562,0.8133666830888864,0.04855831932471555,0.1711438143011378,0.726689633008116,0.32717886760706605,0.9921089419238545,0.6120289393161618,0.9589107895397098,0.9856855539697752,0.07210302497734078,0.9518723734138153,0.3858103111225556,0.6227372744004079,0
52,female,61230,college,2,3,3,6,debit card,0.929892744193648,0.15296943996485501,2400,0.42681448853299064,11,15,168,0.5888413279776715,0.805667838543198,0.787807550829201,0.5849928343346934,0.20224868562038179,0.30297490011135453,0.6829993744980042,0.9329969994955782,0.5163329851173488,0.6866872645050054,0.3334860146146035,0.5786288904913601,0.06917523280185078,0
43,female,18115,graduate school,18,5,10,4,online payment,0.14805212155154734,0.02850971743859787,2387,0.04889201506239915,69,72,114,0.36141412235816084,0.42496162202908594,0.35145508011494386,0.6743684857386646,0.5793670883825766,0.811863162297375,0.6282419560372257,0.5128089460711444,0.2640256678931543,0.4721971030186878,0.23789456340495807,0.2947601534497465,0.7031968779354165,0
76,male,86607,graduate school,20,10,7,1,credit card,0.898203754962234,0.8833736319163007,1564,0.8929463561929274,84,7,229,0.5983775732607058,0.38196373519018856,0.7845052649754344,0.7833583116477923,0.4750409030963524,0.38536326669415666,0.3112207093346072,0.8550010969473961,0.26998491698518734,0.7197303917098343,0.5401859527930852,0.4191110606465074,0.7128864621876062,0
27,male,55073,graduate school,16,6,2,2,debit card,0.6781223194574026,0.08126123110408201,6089,0.10786398797058405,57,87,465,0.25963283189707875,0.8307541003513534,0.3423630793902078,0.5800862161739135,0.19627173845408774,0.4872649166403631,0.5143909781376049,0.5287711224247934,0.8475837808486162,0.915889200249616,0.5295117415809776,0.22998798878732918,0.0655749565374506,1
38,female,65510,college,21,6,5,3,online payment,0.8507777924811748,0.3103935879511789,4652,0.13436541596075835,19,85,180,0.37571214585036794,0.5164059248481684,0.25752301439913994,0.551989430948435,0.4350086499362835,0.5239886906656607,0.9330386564619781,0.6016738745186729,0.20878216585066423,0.5460389188633615,0.19153691864583433,0.9703893393694492,0.7410174619050278,0
34,female,42012,graduate school,24,1,1,9,debit card,0.26349556795308027,0.8328178700953247,845,0.17475474818418213,90,0,245,0.853880215527908,0.0157910946948131,0.6622070749723221,0.450450924252047,0.5046337543264054,0.3612759473788729,0.06597766470080202,0.8257742305011574,0.7045694702638478,0.15066180420705877,0.0569103807457213,0.9370001201436099,0.7594859444085887,0
37,male,14863,graduate school,22,9,9,1,debit card,0.015463707465606435,0.6970654993281689,1838,0.21682290769599777,42,37,379,0.26606173183120174,0.2787486287915468,0.08376947256701683,0.716983907469831,0.9565373320799514,0.4657612089674621,0.07052456590965428,0.46180826971662814,0.6535525106010077,0.46179142350555336,0.3951561327902703,0.6312953611587541,0.9277196444991361,1
77,male,18046,college,17,7,7,4,online payment,0.6271486101384628,0.9838057133467331,8390,0.7452748820424884,34,11,543,0.010783032862359265,0.4861158776860728,0.016886721522095027,0.5694589781892907,0.3597428095545875,0.11281321434728442,0.6002698086031738,0.3572662739650274,0.4411095425298166,0.8400321817297336,0.866663277024314,0.02695955759159896,0.6298862416405724,0
57,male,10787,graduate school,6,0,8,1,credit card,0.6418236168746535,0.5149724117647405,4520,0.3253704352115415,100,66,102,0.392399171411839,0.9806699687643657,0.6260342350277469,0.8337018896894398,0.16796659697838834,0.45078554546317207,0.6704420974457185,0.5337577884787755,0.6395392843089702,0.7381250591147923,0.652395807602598,0.44974651570252167,0.04068195511830364,0
32,female,59841,graduate school,15,9,1,10,debit card,0.5065771628003958,0.507277887293564,9106,0.6096962898935006,22,54,445,0.9463155844335956,0.6618976663381021,0.9417224747704714,0.28908259555783733,0.2506405417767432,0.12596426160579943,0.16478713514135146,0.3921044821270122,0.8507143147878785,0.4370805430945768,0.9027021355316359,0.714533994494028,0.08520958932757028,1
62,female,36719,graduate school,6,1,2,9,online payment,0.16573540180111745,0.12573422836800352,5894,0.4278415024075294,89,77,293,0.2805341645967536,0.1618811187687611,0.14876947130953877,0.11624352453213016,0.6611801628130525,0.1808351373605409,0.5486179076061216,0.6099022921869672,0.48327671323981003,0.9067992473656695,0.2442459575761653,0.06877214391840747,0.7681883618610564,0
55,male,32200,college,8,1,10,7,credit card,0.8033446554903303,0.6158138142835127,294,0.7401703777924076,30,17,112,0.998193691154278,0.3223065239022277,0.5365783749838241,0.09295006849420162,0.8391983335835081,0.9538535104905324,0.19986284198735138,0.6857266468393327,0.3330149050609359,0.09493128499701842,0.3317098152087087,0.779844257558301,0.9526121119464844,1
50,male,17939,high school,10,5,3,10,debit card,0.1240199513935265,0.16630339424027574,1563,0.10315365153456912,72,64,251,0.8899489752842853,0.4695985485866502,0.9474149959726377,0.8783077578737456,0.6229875726995286,0.7393090421457409,0.23323759143478562,0.8749738771108303,0.18775888965758503,0.605596470266498,0.08574260975480852,0.8401044945642161,0.4933506134702247,0
22,male,20481,high school,17,5,10,1,credit card,0.7650418735881669,0.6129606401136583,2095,0.7603849059484918,18,55,224,0.26696948349829297,0.14960352717588654,0.7244367898681147,0.7327262283801139,0.9195755956560061,0.3855420878585868,0.9454295842005838,0.39084970354012616,0.17334988405158103,0.8651900559677754,0.03178042648814383,0.03208438088250232,0.11633292152194064,0
30,female,33158,high school,8,4,7,3,online payment,0.9805324500375335,0.22669280823364024,6703,0.8841926665156588,33,63,339,0.8476908666693657,0.5840179272358766,0.7206469171904665,0.9194861678832084,0.11835474038233851,0.43823598487956383,0.6034332012808205,0.5387589165329164,0.7927270162501099,0.8621225288343684,0.14766732288287931,0.6947720390806028,0.4229762435162161,1
56,male,43974,graduate school,3,7,7,7,credit card,0.5734932746262233,0.36366368871209387,8705,0.2421962609460374,66,61,423,0.9183860217909416,0.5115361594681963,0.6405296222486784,0.9113233734442632,0.7217946904430305,0.8913949108770489,0.08681149711811076,0.9743139895306102,0.8238604532729692,0.25691336813405274,0.021720755506543177,0.5819368271007082,0.7874675040491641,1
50,female,19897,college,8,8,6,6,debit card,0.8250483319134547,0.9401017079915078,3514,0.27081443064001176,99,64,303,0.8042861350461377,0.11691686938242607,0.8971866599977111,0.5157219339656007,0.04867753357846327,0.648035555260394,0.4216619358877082,0.21796503900444886,0.5387959114306721,0.2431742587501584,0.29334036575076916,0.32377134838618693,0.15867207265932637,0
74,female,36872,graduate school,11,7,0,3,debit card,0.8001689821673852,0.9191842111188311,7764,0.41474916210898816,63,15,417,0.7170526102107172,0.020482899978179425,0.6278767818430881,0.03195389662333481,0.26819968439591757,0.6851858272308922,0.6965699934855248,0.8116666173294765,0.980469357851381,0.793633849124986,0.15178335355731487,0.4974132889984849,0.31341037828308105,0
