customer_id,signup_date,last_login_date,customer_age,gender,location,subscription_type,subscription_end_date,number_of_logins,number_of_purchases,average_purchase_amount,total_amount_spent,customer_satisfaction_score,customer_service_calls,app_usage_duration,days_since_last_purchase,days_until_subscription_renewal,has_watched_prime_video,has_watched_prime_music,churn
cust_2649,2022-06-11,2022-11-10,32,Female,Rural,Monthly,2023-06-10,47,24,25.782624754485784,3154.247043167043,7,2,17,145,187,False,True,False
cust_2650,2023-11-01,2023-05-08,63,Female,Suburban,Annual,2023-06-25,16,28,35.14602127531096,6050.444025208442,8,3,5,349,153,False,False,False
cust_2651,2023-08-17,2022-05-08,70,Male,Suburban,Annual,2023-10-18,12,21,35.47211368896337,2199.712486154135,4,2,5,286,123,True,True,False
cust_2652,2022-06-08,2023-06-03,78,Male,Urban,Annual,2023-04-22,27,18,8.100689251932181,5178.023783769542,8,8,16,322,353,True,True,False
cust_2653,2022-07-07,2023-03-02,18,Male,Rural,Annual,2022-01-10,66,8,44.95705516172631,5793.308066703146,2,3,20,9,308,True,True,True
cust_2654,2022-03-01,2023-07-13,77,Male,Rural,Annual,2023-07-13,4,40,69.1949018988567,1828.2403964069672,6,0,9,7,94,False,False,False
cust_2655,2022-11-15,2023-07-19,60,Male,Suburban,Annual,2023-05-18,99,37,4.867201804862331,1236.5540669799923,2,3,1,33,121,True,True,False
cust_2656,2022-07-30,2022-07-06,45,Female,Suburban,Annual,2022-09-17,59,28,75.09241723732306,9736.01290146427,5,0,0,233,361,False,False,True
cust_2657,2023-02-10,2023-07-04,74,Male,Suburban,Annual,2023-06-08,14,9,95.51052029634585,8932.676153022154,7,9,10,180,70,False,False,False
cust_2658,2023-10-26,2023-03-29,20,Female,Suburban,Monthly,2023-08-19,80,21,0.9338156371603845,6600.6713207185985,1,9,5,11,103,True,True,False
cust_2659,2022-04-19,2023-04-16,68,Male,Urban,Annual,2022-01-06,43,23,19.369231593214465,8610.542712552544,7,2,0,237,153,False,False,True
cust_2660,2022-03-17,2023-07-19,35,Female,Urban,Annual,2022-02-04,45,7,54.34877823452923,955.6037299543285,0,3,15,191,243,False,False,True
cust_2661,2023-06-26,2022-08-12,69,Female,Urban,Monthly,2022-06-24,28,46,21.804948655006882,7293.762483195438,3,3,8,351,160,False,False,True
cust_2662,2022-11-10,2022-06-03,77,Male,Urban,Annual,2023-03-18,67,5,76.4626031677868,2856.0434535967306,6,8,11,272,160,True,False,False
cust_2663,2022-04-27,2023-07-14,51,Male,Suburban,Annual,2023-07-31,95,6,31.21343149594431,5394.931913618732,0,5,8,331,179,False,True,False
cust_2664,2023-12-05,2022-12-17,49,Female,Urban,Annual,2022-05-27,48,19,29.362528231791806,7648.139183852454,5,2,12,326,167,False,False,True
cust_2665,2022-01-19,2022-05-27,46,Female,Urban,Annual,2023-07-23,42,16,0.09238757834418854,334.79330144107644,9,6,6,334,53,True,False,False
cust_2666,2023-03-08,2023-07-30,42,Male,Urban,Monthly,2022-07-12,67,35,27.012618818827573,6948.381810990226,5,3,0,1,238,False,True,True
cust_2667,2023-11-16,2022-12-15,77,Female,Suburban,Monthly,2022-01-13,76,7,21.767052190685888,4348.667904731541,6,6,2,26,353,True,False,True
cust_2668,2022-12-16,2022-07-01,43,Female,Rural,Annual,2023-06-14,19,12,34.324096714247574,4396.728718781162,8,1,23,152,48,False,True,False
cust_2669,2022-07-02,2023-09-29,56,Female,Suburban,Monthly,2022-09-03,17,23,14.765665302430019,9072.78100066097,6,6,2,139,359,True,True,True
cust_2670,2022-04-23,2022-06-28,25,Female,Rural,Monthly,2023-11-06,63,45,59.46486664224948,8597.363859296715,2,7,23,192,133,True,True,False
cust_2671,2022-07-02,2022-02-08,36,Female,Rural,Monthly,2022-04-24,48,49,23.874154349234278,575.3374475612883,3,6,18,94,288,True,True,True
cust_2672,2023-04-26,2022-01-03,71,Female,Urban,Monthly,2022-08-21,41,30,83.17508647481759,6183.154309012143,0,5,3,167,132,False,True,True
cust_2673,2022-05-26,2022-03-05,64,Male,Urban,Monthly,2023-11-09,11,22,28.455794673761204,4358.461646502248,4,3,11,4,145,False,False,False
cust_2674,2023-09-20,2022-01-29,59,Male,Urban,Monthly,2022-11-18,88,16,21.086959945966033,1178.1446431341424,6,8,3,219,130,False,False,True
cust_2675,2022-04-23,2023-01-07,39,Male,Suburban,Annual,2023-06-22,93,49,5.675136193943475,8510.513862884145,2,0,20,27,353,False,True,False
cust_2676,2023-04-21,2023-06-07,46,Male,Suburban,Annual,2022-05-06,78,45,73.99066900217439,715.1107304770277,5,4,9,248,121,True,False,True
cust_2677,2022-10-30,2022-04-07,50,Female,Urban,Monthly,2022-11-09,35,23,50.82081750375559,320.9739526690913,2,0,3,71,1,True,True,True
cust_2678,2022-04-28,2023-03-18,55,Male,Suburban,Monthly,2023-05-26,7,42,11.37829973804828,1975.155399533013,3,9,22,307,64,True,False,False
cust_2679,2022-06-10,2022-07-22,62,Female,Suburban,Monthly,2023-04-29,27,9,22.13347826175116,3033.7925660009237,4,0,10,133,290,False,False,False
cust_2680,2023-02-05,2023-02-15,63,Female,Rural,Annual,2022-10-08,85,30,99.87190720598426,608.8077742744391,5,5,3,273,323,False,True,True
cust_2681,2022-07-17,2022-01-21,52,Male,Suburban,Annual,2022-10-10,59,44,80.60287267835794,6413.114591032819,5,5,10,292,34,True,True,True
cust_2682,2022-09-17,2023-07-05,60,Male,Rural,Annual,2023-10-13,48,19,34.98694857675893,4371.50024181551,0,6,16,191,327,True,False,False
cust_2683,2023-10-22,2022-04-12,20,Female,Urban,Annual,2023-09-05,37,15,54.25548306153439,4121.888616092277,7,9,20,354,284,True,True,False
cust_2684,2022-02-16,2022-02-15,36,Male,Suburban,Annual,2023-01-27,79,13,41.601715890059324,1453.407339614239,2,8,23,34,333,True,False,True
cust_2685,2023-02-03,2022-03-07,27,Male,Rural,Annual,2023-06-07,57,2,3.638956540085647,4377.890836372665,3,5,21,125,297,True,False,False
cust_2686,2023-07-13,2023-08-26,44,Female,Suburban,Monthly,2023-01-17,4,29,77.86770092129063,3901.6594447540742,7,1,19,16,112,True,False,True
cust_2687,2022-03-19,2022-06-13,32,Female,Rural,Annual,2022-08-04,45,17,71.69861132232273,3836.4271992122913,4,3,19,109,93,True,False,True
cust_2688,2022-05-04,2022-04-21,28,Female,Rural,Annual,2023-06-26,97,5,40.88023144958777,2185.67011871741,5,8,12,87,113,True,False,False
cust_2689,2022-03-16,2022-12-04,64,Female,Suburban,Annual,2023-08-29,74,19,84.58971368806274,944.373347923062,0,1,16,9,6,False,False,False
cust_2690,2022-05-17,2022-05-03,43,Female,Urban,Monthly,2022-04-26,1,34,53.47390948892144,2607.0793135622794,7,6,12,50,21,True,True,True
cust_2691,2023-08-25,2023-12-06,76,Female,Rural,Annual,2023-05-24,88,18,6.520843941180344,6672.701648905253,4,3,16,111,56,True,False,False
cust_2692,2023-02-04,2023-03-23,41,Male,Urban,Monthly,2023-05-15,24,25,25.940629024688132,729.2343676747171,0,9,18,336,172,False,True,False
cust_2693,2023-05-20,2023-09-03,30,Male,Suburban,Monthly,2022-09-28,0,34,46.17728360858461,3823.244412447515,6,5,19,51,181,False,False,True
cust_2694,2023-05-15,2022-10-18,49,Male,Suburban,Annual,2023-03-16,94,11,10.344923871079715,5143.762306323526,1,0,14,236,1,False,False,False
cust_2695,2023-07-27,2023-11-02,54,Female,Urban,Annual,2022-10-18,68,7,57.1081192862905,9631.518126056335,5,7,3,319,312,False,False,True
cust_2696,2022-05-18,2023-02-16,21,Female,Suburban,Annual,2022-02-08,39,36,12.056816168340145,8438.25002100348,2,5,17,288,117,False,False,True
cust_2697,2022-02-19,2023-09-07,30,Male,Rural,Monthly,2022-01-24,67,48,20.050818548424854,9166.133327299425,5,6,10,96,83,True,True,True
cust_2698,2023-09-11,2022-10-08,26,Male,Urban,Annual,2022-02-12,68,9,89.39836613382283,8200.015414948275,8,5,8,272,330,True,True,True
cust_2699,2023-09-17,2022-02-12,74,Male,Suburban,Monthly,2022-06-19,68,20,99.9812388041234,5891.145784558274,5,6,15,176,289,False,True,True
cust_2700,2022-09-11,2023-05-01,66,Female,Suburban,Monthly,2022-12-06,15,48,55.02533440466868,8607.868045320123,0,4,23,363,43,False,False,True
cust_2701,2023-09-22,2023-08-19,51,Male,Urban,Annual,2022-06-18,53,40,61.96486101317649,5652.474509634985,5,2,2,229,68,True,False,True
cust_2702,2023-07-17,2023-12-04,73,Male,Rural,Annual,2023-06-22,62,44,79.74311469264302,3577.4799304185613,2,5,17,126,52,False,False,False
cust_2703,2023-03-02,2022-02-20,54,Male,Urban,Annual,2023-11-23,17,41,69.61394962040893,3723.4200061916313,3,9,16,262,349,True,True,False
cust_2704,2023-07-01,2022-07-29,65,Female,Suburban,Monthly,2023-04-17,16,28,18.246654465471636,5654.617133166983,3,8,9,265,288,False,True,False
cust_2705,2022-10-29,2022-05-06,24,Male,Suburban,Annual,2023-10-24,98,30,41.16715245384444,8094.396227262133,8,5,4,286,331,True,False,False
cust_2706,2023-08-04,2023-05-07,18,Male,Urban,Monthly,2023-10-07,81,39,53.51165189084005,1336.5268821139941,7,8,23,24,324,False,False,False
cust_2707,2022-12-15,2023-05-24,77,Female,Rural,Annual,2022-05-23,3,6,35.971199214670804,392.6521963143037,6,1,14,184,128,False,True,True
cust_2708,2022-02-18,2023-08-04,75,Female,Rural,Monthly,2023-11-07,94,33,17.610616975779493,7895.686261553775,4,0,19,64,162,False,True,False
cust_2709,2022-03-15,2022-09-15,29,Female,Rural,Annual,2022-04-11,94,33,73.61133440613729,6475.920692238667,9,3,17,130,250,False,False,True
cust_2710,2023-12-05,2022-07-07,38,Female,Urban,Annual,2023-07-29,8,29,19.88464050793578,8213.10305853762,3,4,4,310,24,False,True,False
cust_2711,2022-09-18,2022-08-18,28,Female,Rural,Monthly,2023-08-28,30,3,26.04859287018041,9766.765269929509,2,9,23,303,131,True,True,False
cust_2712,2022-12-22,2022-07-08,61,Male,Rural,Monthly,2023-04-20,4,40,28.65196151284325,2513.9401142010065,0,6,14,320,328,False,True,False
cust_2713,2023-08-05,2023-02-19,68,Male,Rural,Annual,2022-11-07,99,29,16.177923047596753,1942.9197534748143,8,7,5,234,117,False,False,True
cust_2714,2023-08-25,2022-01-10,75,Female,Rural,Monthly,2023-08-07,15,24,84.95516229953327,3409.7854739930035,7,0,7,112,235,True,False,False
cust_2715,2022-09-17,2022-04-24,61,Female,Suburban,Monthly,2022-03-01,41,13,61.06163188646961,8779.622988735411,0,5,2,59,114,False,True,True
cust_2716,2023-09-30,2022-03-17,61,Female,Urban,Monthly,2022-01-29,40,23,83.47481299921388,139.63867954796982,1,0,4,13,124,False,False,True
cust_2717,2022-10-22,2023-11-07,31,Female,Urban,Monthly,2023-06-15,79,42,49.37293135091092,105.32258718031318,0,7,17,86,194,True,False,False
cust_2718,2023-10-03,2023-05-17,51,Male,Rural,Annual,2022-03-14,83,30,51.95630401207354,2167.863869105342,0,0,14,336,93,True,False,True
cust_2719,2022-11-09,2022-03-26,51,Male,Urban,Monthly,2023-01-29,29,38,61.61446301343643,3759.16295733441,8,3,11,13,211,False,True,True
cust_2720,2023-09-04,2022-02-18,42,Female,Urban,Annual,2023-01-29,25,27,37.0919543930702,3023.460883150978,4,2,18,340,126,False,False,True
cust_2721,2022-07-01,2023-05-10,78,Female,Suburban,Annual,2023-04-26,48,24,49.658409483110354,8249.17842774861,2,1,6,172,137,False,True,False
cust_2722,2023-11-17,2023-11-20,21,Female,Urban,Annual,2023-04-18,30,18,54.69151290676818,6897.223856466589,1,7,0,1,147,False,False,False
cust_2723,2022-12-30,2023-01-22,69,Female,Suburban,Monthly,2022-11-09,49,3,95.3542436177251,8378.336819208786,7,5,23,243,295,True,False,True
cust_2724,2022-07-07,2023-01-24,72,Male,Urban,Annual,2023-03-14,14,33,88.29081318245304,3837.602945537664,7,3,20,159,74,True,False,False
cust_2725,2023-07-23,2022-08-06,43,Female,Suburban,Annual,2022-11-20,51,31,12.924584747452283,5958.102847300942,5,2,1,263,14,True,True,True
cust_2726,2023-06-27,2023-12-02,33,Female,Suburban,Annual,2022-03-28,37,24,4.1282466792517125,5154.5544919691065,1,5,18,291,155,False,True,True
cust_2727,2023-08-19,2022-12-12,27,Male,Urban,Annual,2022-12-25,37,21,68.0333951758179,4747.265484434591,0,5,12,217,363,True,False,True
cust_2728,2023-10-26,2022-08-18,62,Female,Suburban,Annual,2023-11-26,59,27,4.919866664487738,2881.0320977117276,5,4,19,270,34,False,False,False
cust_2729,2023-07-02,2022-09-12,19,Male,Suburban,Monthly,2022-07-16,19,17,6.035106495265808,7092.206304912825,0,2,17,33,6,True,False,True
cust_2730,2023-02-12,2022-08-24,52,Female,Urban,Annual,2023-01-20,98,6,15.92633968441428,5240.296059738475,5,9,9,148,181,False,True,True
cust_2731,2023-09-10,2022-01-26,36,Female,Suburban,Monthly,2022-04-28,86,10,35.170709086673405,786.0278108894425,9,8,12,8,169,True,True,True
cust_2732,2023-02-18,2023-08-07,23,Male,Suburban,Annual,2023-05-13,43,41,43.49961118512089,5.223843364001723,1,5,4,39,293,True,False,False
cust_2733,2022-12-08,2022-09-18,36,Female,Suburban,Annual,2023-04-07,88,10,51.93780347144368,203.19048855225395,6,4,22,253,210,True,True,False
cust_2734,2022-08-08,2022-09-28,76,Male,Suburban,Monthly,2023-05-11,62,8,99.22881929721737,759.5003524768251,9,6,12,25,319,True,False,False
cust_2735,2022-06-12,2022-05-03,70,Male,Suburban,Monthly,2023-08-17,49,34,38.52327547120866,3709.5419113313365,1,0,8,24,56,True,True,False
cust_2736,2022-08-08,2023-10-18,69,Male,Rural,Annual,2022-09-04,21,36,24.275309651976052,3056.656871801583,1,6,0,198,363,False,False,True
cust_2737,2022-09-27,2022-09-14,68,Female,Suburban,Annual,2022-08-22,71,22,57.525240858472905,1566.4237860901487,5,0,21,90,123,True,False,True
cust_2738,2023-09-24,2023-10-18,25,Female,Suburban,Annual,2023-02-21,53,32,21.51509526070049,5154.493017802869,3,8,5,44,193,True,False,True
cust_2739,2023-02-04,2023-02-25,31,Male,Suburban,Annual,2023-04-12,8,0,94.05434317918846,9701.814133028953,5,5,0,224,82,True,False,False
cust_2740,2022-07-01,2022-09-16,27,Female,Suburban,Annual,2023-04-27,14,19,25.92543020455692,1606.9663871089,7,6,17,276,200,False,False,False
cust_2741,2023-09-10,2022-02-16,20,Female,Urban,Monthly,2022-12-31,47,4,98.99341356532716,2505.914641987719,9,6,15,88,251,False,True,True
cust_2742,2022-07-24,2023-06-09,55,Female,Rural,Annual,2022-06-02,19,28,41.86681903808454,4621.03022474034,2,0,7,295,336,False,True,True
cust_2743,2023-08-05,2022-07-27,46,Male,Urban,Annual,2022-09-29,34,25,81.26860073637515,6408.407528745529,4,1,5,174,1,True,True,True
cust_2744,2023-07-10,2022-11-07,32,Male,Rural,Monthly,2023-01-27,66,37,64.82803250457701,6002.499908656452,4,9,12,341,269,True,False,True
cust_2745,2022-08-16,2022-05-29,40,Female,Suburban,Monthly,2023-07-01,59,2,93.34941744447357,5211.992794116583,9,2,16,60,240,True,True,False
cust_2746,2023-11-27,2023-03-14,40,Male,Suburban,Annual,2023-03-06,97,20,62.54269529086849,7372.6821362242345,8,7,12,269,145,True,True,True
cust_2747,2023-09-11,2022-06-04,35,Female,Rural,Monthly,2023-10-13,33,12,58.12179794418506,8459.455592771536,6,8,9,199,325,False,False,False
cust_2748,2023-08-19,2023-11-09,63,Female,Rural,Monthly,2022-07-08,99,30,65.28524445685125,9989.669074171255,8,7,5,343,75,False,False,True
cust_2749,2022-09-07,2022-03-31,36,Female,Urban,Monthly,2022-09-09,98,16,78.64655321445449,4655.105499486378,7,5,22,322,229,True,False,True
cust_2750,2023-03-17,2023-11-29,45,Male,Rural,Annual,2023-01-30,72,34,89.88416321908079,9949.566211264528,2,1,17,75,333,True,False,True
cust_2751,2023-06-17,2022-12-24,43,Male,Suburban,Annual,2023-10-24,93,22,26.681490009649156,7304.994102778709,1,1,19,174,268,True,True,False
cust_2752,2022-07-15,2022-06-23,27,Female,Urban,Annual,2022-08-07,53,2,20.088709188011034,6573.417511787504,2,9,22,326,72,True,False,True
cust_2753,2023-11-21,2022-08-05,64,Male,Rural,Monthly,2023-08-17,89,44,3.4349695665979674,6396.830656663343,5,6,12,273,105,True,False,False
cust_2754,2023-06-03,2023-04-01,21,Female,Rural,Annual,2022-07-09,11,1,37.00792030436002,9107.44294761265,9,8,14,22,223,True,False,True
cust_2755,2022-03-11,2023-09-01,72,Male,Urban,Annual,2022-08-22,87,2,84.61850228380506,9479.343060566305,3,5,5,25,9,True,False,True
cust_2756,2023-10-01,2023-09-21,19,Male,Rural,Monthly,2023-11-19,18,19,6.98574286368866,1784.9332795702987,0,0,10,229,282,False,True,False
cust_2757,2023-02-03,2022-07-18,20,Male,Suburban,Annual,2022-08-20,79,47,53.852007646335174,4934.238410652909,9,8,7,193,269,True,False,True
cust_2758,2023-11-03,2023-05-01,24,Female,Urban,Monthly,2022-12-24,25,43,69.47886362310645,9414.498501496531,9,6,13,129,264,True,True,True
cust_2759,2022-07-22,2023-06-17,72,Female,Rural,Monthly,2023-04-23,22,8,83.68530331210586,3821.1283099159054,8,2,12,149,136,True,False,False
cust_2760,2022-05-28,2022-07-19,33,Female,Suburban,Monthly,2023-07-29,32,47,58.34303219754965,2326.7653567934267,5,1,21,114,217,False,True,False
cust_2761,2023-04-17,2023-01-06,48,Male,Rural,Monthly,2023-03-05,56,3,18.632001019295274,1026.5317832199562,0,2,1,165,223,False,False,True
cust_2762,2023-10-17,2023-03-24,27,Female,Urban,Annual,2022-08-25,29,24,96.45362582182241,5972.176035440051,2,1,0,248,360,True,False,True
cust_2763,2022-07-18,2022-09-05,36,Female,Rural,Annual,2022-02-02,22,49,9.46515104020379,7002.72829732365,0,9,4,169,290,True,False,True
cust_2764,2023-03-02,2022-09-21,45,Female,Rural,Annual,2022-08-01,73,0,76.89996117969582,1955.4798637722238,8,1,10,155,153,False,False,True
cust_2765,2023-10-28,2022-02-27,34,Female,Rural,Monthly,2023-07-26,35,38,8.65592238433086,6736.381131720869,3,3,9,62,168,False,False,False
cust_2766,2023-05-07,2022-10-29,45,Male,Suburban,Annual,2023-01-14,94,11,14.341910768111521,8996.191921835838,1,5,11,272,364,False,False,True
cust_2767,2022-05-22,2022-01-31,36,Male,Suburban,Annual,2022-01-02,85,39,89.8215593694945,2435.7945429739425,3,2,9,242,105,False,False,True
cust_2768,2022-11-09,2023-05-13,54,Female,Rural,Monthly,2023-03-26,42,39,75.30746586017598,1219.9989565168767,1,8,8,186,120,False,True,False
cust_2769,2022-06-14,2022-09-06,40,Male,Rural,Monthly,2023-07-23,65,23,36.55082712319834,8354.239726798685,5,4,1,114,66,False,True,False
cust_2770,2022-11-10,2023-08-28,37,Male,Urban,Annual,2023-03-03,52,8,63.8724356656204,9164.464363862438,5,4,22,257,285,True,False,True
cust_2771,2022-01-21,2022-09-28,30,Male,Rural,Monthly,2023-10-12,86,45,45.72472217106943,2148.6194244589365,6,6,3,354,284,False,True,False
cust_2772,2022-03-23,2023-08-29,30,Male,Urban,Annual,2022-10-06,98,19,6.65377608963137,7213.8054923466425,8,8,3,334,83,True,True,True
cust_2773,2023-08-04,2023-10-28,60,Male,Suburban,Monthly,2022-08-02,59,4,72.11276163386957,5909.194630523716,8,0,20,206,323,True,True,True
cust_2774,2022-05-11,2023-01-29,28,Female,Rural,Monthly,2022-10-12,36,19,76.32557237361534,2391.964531317977,3,8,5,107,13,True,False,True
cust_2775,2023-08-22,2023-05-17,65,Male,Urban,Annual,2023-06-27,60,20,88.23413861520164,8236.576887810037,8,1,11,255,364,False,False,False
cust_2776,2022-11-01,2023-08-15,32,Female,Suburban,Monthly,2022-10-01,95,1,54.063734661128,4704.374146821308,7,2,6,108,179,True,False,True
cust_2777,2023-01-06,2022-03-25,34,Female,Urban,Monthly,2022-01-11,52,20,67.3137951001456,7003.338744589355,0,4,21,246,38,False,False,True
cust_2778,2023-01-19,2022-12-31,71,Female,Suburban,Monthly,2022-02-16,11,41,43.80504183748679,3014.228300631393,6,9,18,225,276,True,True,True
cust_2779,2023-03-21,2023-07-03,67,Male,Rural,Annual,2023-05-30,34,23,31.89092591078264,8157.816000711111,6,3,1,177,326,False,False,False
cust_2780,2023-03-01,2022-12-08,45,Male,Urban,Annual,2023-10-04,66,8,41.169999518810926,2642.8595857754713,9,4,21,142,5,False,True,False
cust_2781,2022-06-10,2023-02-11,36,Male,Rural,Annual,2023-03-14,97,38,91.17523566644877,3647.8724325015164,3,9,18,145,182,False,False,False
cust_2782,2022-06-27,2023-03-01,21,Male,Urban,Monthly,2023-08-07,37,29,16.417128504418866,3914.6919213878364,6,4,3,76,39,False,False,False
cust_2783,2023-09-21,2022-04-03,39,Female,Suburban,Monthly,2023-11-02,23,17,24.84998176205455,2064.26839115184,9,4,2,37,197,False,False,False
cust_2784,2023-12-09,2023-09-06,39,Female,Urban,Monthly,2023-03-03,80,43,60.61907913777321,8743.694219022249,9,9,22,79,152,False,True,True
cust_2785,2023-05-05,2023-02-16,72,Female,Urban,Monthly,2023-03-08,39,42,11.628132156118621,1134.8783995282906,4,9,3,147,251,True,False,True
cust_2786,2022-11-23,2023-03-08,54,Male,Rural,Annual,2022-05-10,64,9,89.18645116524272,5631.29065384929,4,9,13,281,228,True,True,True
cust_2787,2023-08-21,2023-11-09,56,Female,Rural,Annual,2022-01-22,56,44,4.723637186326258,8141.5084923413515,4,4,5,120,88,False,False,True
cust_2788,2022-10-16,2022-06-08,51,Female,Rural,Monthly,2023-01-24,71,40,75.53122932649062,5809.049428004092,5,1,5,336,21,True,True,True
cust_2789,2023-08-16,2022-01-14,50,Female,Suburban,Annual,2022-05-15,78,47,37.372804714929984,3268.9649549567966,6,0,8,153,311,False,False,True
cust_2790,2023-10-26,2023-01-08,61,Male,Rural,Annual,2023-06-16,44,20,5.116557361146112,7813.550602660596,4,9,4,273,301,True,True,False
cust_2791,2023-07-27,2022-08-13,59,Female,Urban,Annual,2022-08-08,88,21,84.29278937187372,4991.773888797323,8,7,6,171,119,False,False,True
cust_2792,2023-07-27,2023-05-20,57,Female,Suburban,Monthly,2022-11-29,71,16,64.04602346804552,1630.1284966673725,8,2,12,134,183,True,False,True
cust_2793,2022-12-20,2022-03-14,50,Male,Rural,Annual,2022-05-10,95,4,0.8858709148138466,3168.632748527678,6,6,0,235,205,True,False,True
cust_2794,2022-01-28,2022-09-06,29,Female,Urban,Annual,2022-02-01,12,5,26.753284838461322,5919.398183855802,9,7,23,34,89,False,False,True
cust_2795,2022-02-12,2023-05-26,19,Male,Urban,Annual,2023-08-25,78,9,35.20456077250241,6587.765127979869,2,5,1,11,115,False,False,False
cust_2796,2023-11-12,2023-08-26,76,Female,Suburban,Annual,2023-03-01,5,42,32.25781488992712,5481.320906678086,3,5,19,238,162,False,False,True
cust_2797,2023-02-27,2022-08-04,45,Male,Urban,Annual,2022-10-25,96,1,49.8342029029642,2720.0943561364866,3,2,9,299,103,False,True,True
cust_2798,2023-08-21,2023-08-25,27,Male,Rural,Monthly,2023-05-19,70,6,52.68029578768457,5937.526401801626,6,8,22,40,147,True,True,False
cust_2799,2022-06-26,2023-06-25,39,Male,Urban,Annual,2023-11-16,96,45,39.67540177931582,3324.515331941341,1,2,5,53,270,False,False,False
cust_2800,2023-06-13,2022-08-08,34,Female,Rural,Annual,2022-12-23,46,3,33.17703387778569,2249.2107490297553,4,4,3,128,109,False,True,True
cust_2801,2023-09-02,2022-08-09,43,Female,Rural,Monthly,2023-03-31,92,36,50.44093282900553,9455.286589798268,3,5,7,280,199,True,True,False
cust_2802,2023-05-09,2023-01-24,20,Male,Suburban,Annual,2023-02-05,43,18,3.3615404628659973,3148.7340312442393,9,0,13,335,279,False,False,True
cust_2803,2022-07-17,2023-07-08,24,Male,Urban,Monthly,2023-07-13,31,27,64.52017600316147,3356.204547285496,8,8,15,248,224,False,True,False
cust_2804,2023-09-02,2023-10-09,61,Male,Suburban,Monthly,2023-12-10,2,19,60.59825169036446,8967.76454763943,0,6,14,270,79,False,False,False
cust_2805,2023-07-31,2022-02-11,25,Male,Suburban,Monthly,2023-03-31,53,29,27.921979972514954,1426.9297543905402,9,0,12,74,250,False,False,False
cust_2806,2023-06-01,2023-11-07,37,Male,Suburban,Monthly,2022-02-03,83,41,17.951544700063714,5845.948727631959,2,5,11,356,219,False,True,True
cust_2807,2023-05-29,2022-10-10,29,Male,Rural,Annual,2022-09-05,77,37,7.29849726279348,7837.106352908072,5,6,6,172,299,True,False,True
cust_2808,2022-01-22,2022-02-27,52,Male,Rural,Annual,2022-02-11,91,1,58.73437513061115,2736.654363864394,3,4,14,44,141,False,True,True
cust_2809,2022-04-22,2023-06-21,34,Male,Rural,Monthly,2022-05-03,37,2,56.890027258520206,8440.810609720582,2,4,5,169,72,True,False,True
cust_2810,2022-02-26,2022-03-14,45,Male,Rural,Annual,2022-01-27,3,46,53.33180901105532,7696.489790157904,5,6,20,19,204,False,True,True
cust_2811,2022-03-07,2022-05-09,58,Male,Urban,Monthly,2023-04-07,78,41,98.56182681871509,4860.940672667484,2,2,20,244,221,True,False,False
cust_2812,2022-04-08,2023-08-22,27,Male,Urban,Annual,2023-07-25,16,48,53.154411102152,1187.1570476786153,6,2,13,206,159,True,False,False
cust_2813,2022-05-24,2023-03-02,39,Male,Rural,Annual,2022-05-27,36,38,72.17907299696908,9701.071595266532,0,0,14,115,79,True,True,True
cust_2814,2023-03-11,2023-10-27,55,Female,Rural,Monthly,2023-05-11,87,24,11.29182718335986,6242.302240327905,8,7,22,166,114,True,True,False
cust_2815,2023-09-29,2023-11-25,74,Male,Urban,Annual,2023-09-19,35,1,29.897078918556343,5170.9840419240445,9,1,10,354,24,False,False,False
cust_2816,2023-11-10,2022-05-05,50,Female,Suburban,Monthly,2023-05-01,57,38,27.544661492797175,8854.495851954249,1,2,21,284,176,False,False,False
cust_2817,2022-03-27,2022-03-08,39,Female,Suburban,Annual,2023-04-05,40,14,57.59755058580084,4213.562096535759,3,6,3,275,278,True,False,False
cust_2818,2023-08-11,2022-01-06,61,Female,Rural,Annual,2022-05-08,7,2,33.0813228357074,5636.413510583691,5,9,22,334,292,True,False,True
cust_2819,2022-12-10,2023-09-29,54,Male,Suburban,Annual,2023-01-11,66,4,64.106642687005,8584.129884358133,5,9,4,95,219,False,True,True
cust_2820,2022-10-21,2022-11-10,30,Female,Rural,Monthly,2023-10-27,29,39,69.00897392017029,3929.721829680478,7,7,22,11,2,False,True,False
cust_2821,2023-07-25,2022-11-22,44,Male,Rural,Monthly,2022-03-24,85,35,3.3689837177403814,7723.915800591509,7,8,22,311,315,True,True,True
cust_2822,2023-10-12,2023-07-19,32,Female,Rural,Monthly,2023-06-19,51,49,63.97577124394452,2561.3777289599107,3,7,1,267,314,False,False,False
cust_2823,2023-09-03,2023-08-01,39,Male,Urban,Annual,2023-06-07,96,39,11.678736227884134,7023.651021338582,5,6,19,52,32,True,True,False
cust_2824,2023-12-05,2023-05-21,47,Male,Suburban,Monthly,2023-11-30,24,37,46.51353018555673,5104.348636308986,8,9,14,97,181,False,True,False
cust_2825,2022-08-31,2022-03-23,60,Female,Urban,Monthly,2023-09-20,51,36,72.65765707689302,1649.0679618030902,6,0,9,263,38,False,False,False
cust_2826,2023-07-15,2023-08-22,57,Female,Suburban,Monthly,2023-11-05,58,26,70.3344995945146,1360.0746039624323,7,0,3,313,152,True,True,False
cust_2827,2022-02-01,2022-01-02,54,Male,Urban,Annual,2022-04-13,29,4,29.98225449974611,4576.882070499622,7,7,22,279,62,False,False,True
